sample_id,source_name,pattern,curve_id,load_case,deployment,source_stiff,curve_final_stiff,rel_stiff_error,secant_stiff_cv,secant_change_ratio,max_linearity_error,force_final,expected_final_load,disp_final,disp_min,disp_max,nonmonotonic_segments,nonmonotonic_step_count,max_displacement_drop,total_displacement_drop,snap_like_response,strain_energy_total_final,strain_energy_total_max,strain_energy_crease_final,strain_energy_crease_max,strain_energy_panel_final,strain_energy_panel_max,max_bar_stress_final,max_bar_stress_max,max_bar_strain_final,max_bar_strain_max,max_crease_moment_final,max_crease_moment_max,max_crease_rotation_final,max_crease_rotation_max
miura_01104,miura,1,2,bending,0.9,13463.8495880811,13545.204730786381,0.00604248749015293,0.0018153297535208595,0.0060435343479168235,0.00600619513120909,201.957743821217,201.957743821216,0.0149099070730319,0.0001875001951069,0.0149099070730319,0,0,0.0,0.0,False,1.5011083932628,1.5011083932628,0.0155103499093517,0.0155103499093517,1.48559804335345,1.48559804335345,25420068.0808913,25420068.0808913,0.006421219882406,0.006421219882406,0.422640262697344,0.422640262697344,5.06433688237823,5.06433688237823
miura_01104,miura,1,3,axial,0.3,57366.030002918,63108.434637952676,0.10010113362808236,0.02712508669382969,0.09878497856707802,0.09099266473615332,860.49045004377,860.49045004377,0.0136351100289577,0.0001872756760116,0.0136351100289577,0,0,0.0,0.0,False,5.70189086473232,5.70189086473232,5.27173084075653,5.27173084075653,0.430160023975795,0.430160023975795,25759055.5777654,25759055.5777654,0.0065068496001506,0.0065068496001506,0.833284197151386,0.833284197151386,6.05380496991822,6.07068606699058
miura_01104,miura,1,4,axial,0.6,90122.7519843345,102820.84003367812,0.14089769530729426,0.037644217713862275,0.13901340365994974,0.12349722143083494,1351.84127976502,1351.84127976502,0.0131475416785375,0.0001871903274629,0.0131475416785375,0,0,0.0,0.0,False,8.51087463070463,8.51087463070463,7.39189691717581,7.39189691717581,1.11897771352882,1.11897771352882,37920793.6675978,37920793.6675978,0.0095789575968145,0.0095789575968145,0.900501049804007,0.900501049804007,5.73629202593029,5.78037668823284
miura_01104,miura,1,5,axial,0.9,342465.224005534,482071.9578084505,0.4076522928957614,0.09639052935944913,0.399783390349977,0.2895972925651666,5136.97836008301,5136.97836008301,0.0106560406115225,0.0001864518581863,0.0106560406115225,0,0,0.0,0.0,False,24.4477438989245,24.4477438989245,10.7747285928908,10.7747285928908,13.6730153060337,13.6730153060337,68197894.4438263,68197894.4438263,0.0172270850867671,0.0172270850867671,0.996275009382252,0.996275009382252,5.00904319249238,5.05272008615595
miura_01105,miura,1,0,bending,0.3,99327.7598201992,99572.58258617813,0.0024647970156793366,0.000778891352069247,0.0023668005690138383,0.0024587367287280414,1489.91639730299,1489.91639730299,0.0149631189490691,0.0001874816708439,0.0149631189490691,0,0,0.0,0.0,False,11.1483898399095,11.1483898399095,0.225693458611326,0.225693458611326,10.9226963812982,10.9226963812982,30520336.0666856,30520336.0666856,0.0091776245416944,0.0091776245416944,1.29111289044881,1.29111289044881,6.09017233568037,6.09017233568037
miura_01105,miura,1,1,bending,0.6,38748.7884264778,39281.98157163637,0.013760253334636612,0.004032238924297563,0.013711827569876878,0.013573478827340012,581.231826397167,581.231826397167,0.0147963978175899,0.000187491043414,0.0147963978175899,0,0,0.0,0.0,False,4.27488225421012,4.27488225421012,0.0244080263486119,0.0244080263486119,4.25047422786151,4.25047422786151,38330609.587966,38330609.587966,0.0115262146027486,0.0115262146027486,1.01424307680498,1.01424307680498,5.79563882846127,5.79563882846127
miura_01105,miura,1,2,bending,0.9,14587.1332058374,14752.230961907202,0.011318039928759615,0.003319120825128731,0.011325839753393296,0.011191375494060135,218.806998087561,218.806998087561,0.0148321293675891,0.0001875014461001,0.0148321293675891,0,0,0.0,0.0,False,1.61517509913246,1.61517509913246,0.0121464131728084,0.0121464131728084,1.60302868595966,1.60302868595966,33517858.8405216,33517858.8405216,0.0100789953035805,0.0100789953035805,0.503655853109833,0.503655853109833,5.05888451958584,5.05888451958584
miura_01105,miura,1,3,axial,0.3,100832.265920327,110258.69136801666,0.09348620068835889,0.025290198925790014,0.09197437153228916,0.08549371782607638,1512.48398880491,1512.48398880491,0.0137175942326089,0.0001872407667636,0.0137175942326089,0,0,0.0,0.0,False,10.112911482202,10.112911482202,9.4374040139987,9.4374040139987,0.675507468203284,0.675507468203284,24124767.2521824,24124767.2521824,0.0072544435786201,0.0072544435786201,0.999118712934516,0.999118712934516,6.10773984186808,6.10802717373767
miura_01105,miura,1,4,axial,0.6,145721.064891237,160961.15438274355,0.10458398381099816,0.028348294965936303,0.10305992557259702,0.09468178549010468,2185.81597336855,2185.81597336856,0.0135797732176484,0.0001872412954344,0.0135797732176484,0,0,0.0,0.0,False,14.3772289549153,14.3772289549153,12.233289543383,12.233289543383,2.1439394115323,2.1439394115323,30577560.360416,30577560.360416,0.0091948321858492,0.0091948321858492,1.05758999759678,1.05758999759678,5.75630807228573,5.78110363507345
miura_01105,miura,1,5,axial,0.9,359562.49876187,439089.50546944694,0.22117714439471015,0.05733685564700065,0.21785854213188705,0.18111798555183328,5393.43748142805,5393.43748142805,0.0122832302167225,0.0001869904605551,0.0122832302167225,0,0,0.0,0.0,False,30.9422098680451,30.9422098680451,13.562482168348,13.562482168348,17.3797276996971,17.3797276996971,65365935.8729008,65365935.8729008,0.019655878491875,0.019655878491875,0.984531289373733,0.984531289373733,5.00339895105503,5.05267675039967
miura_01106,miura,1,0,bending,0.3,820193.376917344,263650.7250785118,0.6785505314985231,0.35774525000450574,0.678658153996645,2.1109088612333644,10000.0,10000.0,0.0379289683236112,0.0001523520587264,0.0379289683236112,0,0,0.0,0.0,False,250.843442385403,250.843442385403,25.1527884120489,25.1527884120489,225.690653973354,225.690653973354,171819341.664619,171819341.664619,0.0377468782694263,0.0377468782694263,34.7213711191648,34.7213711191648,5.9894391870942,6.07082202106243
miura_01106,miura,1,1,bending,0.6,300721.9514546,258002.8167341224,0.14205525906520639,0.04701498550868509,0.1421719270752282,0.16557623386143352,4510.829271819,4510.829271819,0.0174836435079215,0.0001874745027263,0.0174836435079215,0,0,0.0,0.0,False,42.2161665305378,42.2161665305378,0.752741277343683,0.752741277343683,41.4634252531941,41.4634252531941,82913428.227498,82913428.227498,0.0182151965656649,0.0182151965656649,13.1258143951803,13.1258143951803,5.78594329842963,5.78594329842963
miura_01106,miura,1,2,bending,0.9,99615.2788992172,100681.56617016916,0.010704053461826298,0.003076531438193638,0.010586198082422227,0.010590690148281401,1494.22918348826,1494.22918348826,0.0148411396477758,0.0001874781361482,0.0148411396477758,0,0,0.0,0.0,False,11.0484012085617,11.0484012085617,0.0032929469618228,0.0032929469618228,11.0451082615998,11.0451082615998,54716298.9060346,54716298.9060346,0.0120205877531012,0.0120205877531012,5.20320082994626,5.20320082994626,5.05594349615785,5.05594349615785
miura_01106,miura,1,3,axial,0.3,16304.2510389893,18624.301275351172,0.14229725921256992,0.03867006451361352,0.14225607197966905,0.1245711289814886,244.56376558484,244.563765584839,0.0131314330652777,0.0001874932394076,0.0131314330652777,0,0,0.0,0.0,False,1.535840683795,1.535840683795,0.737809130974547,0.737809130974547,0.798031552820448,0.798031552820448,9865676.11005129,9865676.11005129,0.0021673839019741,0.0021673839019741,1.66844814346749,1.66844814346749,6.03526783566552,6.06842509504061
miura_01106,miura,1,4,axial,0.6,51340.0585730455,64466.10802949591,0.2556687666761221,0.06550813301962449,0.2528302104221518,0.20361163187398712,770.100878595683,770.100878595683,0.0119458255218902,0.0001870761387782,0.0119458255218902,0,0,0.0,0.0,False,4.25479873882486,4.25479873882486,0.931137750303757,0.931137750303757,3.3236609885211,3.3236609885211,17148490.6618401,17148490.6618401,0.0037673406453876,0.0037673406453876,4.19810376314087,4.19810376314087,5.76087038535184,5.78073383171397
miura_01106,miura,1,5,axial,0.9,735497.56205551,1157278.068986106,0.5734628212115855,0.1253825863930795,0.559935583589769,0.3644590857062718,10000.0,10000.0,0.0086409656140473,0.0001684918717241,0.0086409656140473,0,0,0.0,0.0,False,37.3684147185992,37.3684147185992,1.13290228401866,1.13290228401866,36.2355124345806,36.2355124345806,56048325.3573102,56048325.3573102,0.0123132197689199,0.0123132197689199,8.89007492786823,8.89007492786823,5.02445860995492,5.05303166240046
miura_01107,miura,1,0,bending,0.3,14173.8515908691,14618.393207671086,0.031363501582615874,0.009216904469576397,0.03137959254797584,0.030409745482062295,212.607773863037,212.607773863036,0.0145438538177691,0.0001875029253081,0.0145438538177691,0,0,0.0,0.0,False,1.52435380769818,1.52435380769818,0.0530986028539855,0.0530986028539855,1.4712552048442,1.4712552048442,4462937.27029941,4462937.27029941,0.0029010392990625,0.0029010392990625,0.171986131827127,0.171986131827127,6.08906389195168,6.08906389195168
miura_01107,miura,1,1,bending,0.6,4384.84465724769,4460.7222983054735,0.017304522050140606,0.0051927139444150035,0.017402805459564297,0.017010169202106126,65.7726698587153,65.7726698587153,0.0147448474619684,0.0001875181146735,0.0147448474619684,0,0,0.0,0.0,False,0.480879973238154,0.480879973238154,0.0071710332956663,0.0071710332956663,0.473708939942488,0.473708939942488,5018590.76900661,5018590.76900661,0.0032622302678755,0.0032622302678755,0.0894467854616831,0.0894467854616831,5.79010937568035,5.79010937568035
miura_01107,miura,1,2,bending,0.9,2463.91711607914,2483.1145628644326,0.007791433672834552,0.0023615875207315833,0.007862256052438843,0.007731196567566678,36.9587567411871,36.9587567411871,0.0148840320514865,0.0001875131765321,0.0148840320514865,0,0,0.0,0.0,False,0.273986350175289,0.273986350175289,0.0034659519443059,0.0034659519443059,0.270520398230983,0.270520398230983,6267397.29233021,6267397.29233021,0.004073990904799,0.004073990904799,0.0533750712773213,0.0533750712773213,5.05805278027295,5.05805278027295
miura_01107,miura,1,3,axial,0.3,44173.5713701694,47653.3368809876,0.07877482854302564,0.021612085868632017,0.07789800934642299,0.07302249409120669,662.603570552541,662.603570552541,0.0139046625886319,0.0001873476015615,0.0139046625886319,0,0,0.0,0.0,False,4.50131434538002,4.50131434538002,4.27612440270322,4.27612440270322,0.225189942676801,0.225189942676801,14385873.145259,14385873.145259,0.0093512368241118,0.0093512368241118,0.225908631975595,0.225908631975595,6.05638802624971,6.0695566256183
miura_01107,miura,1,4,axial,0.6,67375.0893134493,76055.91427360153,0.1288432423408957,0.034719192177980765,0.12730576107663438,0.11413740855082048,1010.62633970174,1010.62633970174,0.0132879388717377,0.0001872446255368,0.0132879388717377,0,0,0.0,0.0,False,6.44877801923906,6.44877801923906,5.71605718441429,5.71605718441429,0.732720834824771,0.732720834824771,20516521.203538,20516521.203538,0.0133363367411886,0.0133363367411886,0.236264361935725,0.236264361935725,5.75250884248177,5.78061082286678
miura_01107,miura,1,5,axial,0.9,246141.994739715,334465.39864691714,0.3588311047881142,0.08677709004647098,0.35218761127104736,0.2640733668251343,3692.12992109573,3692.12992109572,0.011038899497623,0.0001865832892844,0.011038899497623,0,0,0.0,0.0,False,18.4252557428098,18.4252557428098,8.07594161124602,8.07594161124602,10.3493141315638,10.3493141315638,33938401.2732487,33938401.2732487,0.0220609499703867,0.0220609499703867,0.249363455953207,0.249363455953207,5.02330000744476,5.05305325085249
miura_01108,miura,1,0,bending,0.3,69376.0610037641,53902.218617737606,0.22304296557261935,0.0758256973903602,0.22319190992843696,0.2870724579216952,1040.64091505646,1040.64091505646,0.0193060868688254,0.0001874640558416,0.0193060868688254,0,0,0.0,0.0,False,11.2130507373237,11.2130507373237,1.42833510140797,1.42833510140797,9.78471563591568,9.78471563591568,24612572.4203838,24612572.4203838,0.0066494830194458,0.0066494830194458,1.01273165313403,1.01273165313403,6.12047595607714,6.12047595607714
miura_01108,miura,1,1,bending,0.6,25000.6558184762,24984.856885647238,0.0006319407356220797,0.0009811270251743269,0.0006898472278118462,0.0015533964669055926,375.009837277143,375.009837277143,0.0150094851050586,0.0001874891356671,0.0150094851050586,0,0,0.0,0.0,False,2.8206968726249,2.8206968726249,0.0301450451147241,0.0301450451147241,2.79055182751017,2.79055182751017,23819354.8898742,23819354.8898742,0.0064351825225387,0.0064351825225387,0.615965292537658,0.615965292537658,5.80373829456872,5.80373829456872
miura_01108,miura,1,2,bending,0.9,11816.7217655578,12017.637951959841,0.01700270095109213,0.004958255427323491,0.017065138238882893,0.016718442276693373,177.250826483367,177.250826483367,0.0147492233658496,0.0001875115112688,0.0147492233658496,0,0,0.0,0.0,False,1.29897190826246,1.29897190826246,0.0023105044122728,0.0023105044122728,1.29666140385019,1.29666140385019,27190644.7163391,27190644.7163391,0.007345990790436,0.007345990790436,0.344645840262666,0.344645840262666,5.06186901533284,5.06186901533284
miura_01108,miura,1,3,axial,0.3,15741.8571006022,16838.307856524523,0.06965193172032921,0.019490235628686736,0.06966987102915545,0.06511644550420002,236.127856509033,236.127856509033,0.014023253317437,0.0001875031445934,0.014023253317437,0,0,0.0,0.0,False,1.61970725069394,1.61970725069394,1.48450442658502,1.48450442658502,0.135202824108925,0.135202824108925,12575821.0196063,12575821.0196063,0.0033975606814753,0.0033975606814753,0.150641000096369,0.150641000096369,6.03842811949492,6.068687716689
miura_01108,miura,1,4,axial,0.6,25677.3941255721,29297.145265194496,0.14097034620882687,0.0383253676742686,0.14023042280504217,0.12355303244929872,385.160911883581,385.160911883581,0.0131467045132605,0.0001873784055706,0.0131467045132605,0,0,0.0,0.0,False,2.41770768710137,2.41770768710137,1.965435054669,1.965435054669,0.452272632432368,0.452272632432368,18513733.0893487,18513733.0893487,0.0050017833041385,0.0050017833041385,0.27479791036305,0.27479791036305,5.74244056856924,5.78046989651212
miura_01108,miura,1,5,axial,0.9,132422.821635847,205019.15424167464,0.5482161738364267,0.122524817442224,0.537668450326116,0.35409536671998826,1986.34232453771,1986.34232453771,0.0096885694992002,0.0001862225955964,0.0096885694992002,0,0,0.0,0.0,False,8.31868829027486,8.31868829027486,2.71449145611725,2.71449145611725,5.60419683415761,5.60419683415761,41799275.6698797,41799275.6698797,0.0112927478300403,0.0112927478300403,0.481418045042467,0.481418045042467,5.01784555884445,5.05290374690547
miura_01109,miura,1,0,bending,0.3,63118.8164596525,46027.512535635564,0.27077985429182166,0.09409560446424903,0.27070506224488267,0.37132799455074733,946.782246894787,946.782246894787,0.0205699199182612,0.0001875192308302,0.0205699199182612,0,0,0.0,0.0,False,11.0712963399986,11.0712963399986,1.66488414653952,1.66488414653952,9.40641219345912,9.40641219345912,18014386.192511,18014386.192511,0.0099580144722086,0.0099580144722086,1.02531620721351,1.02531620721351,6.13959608561929,6.13959608561929
miura_01109,miura,1,1,bending,0.6,19173.3830824044,18998.72202633084,0.009109558564750573,0.002774267546143378,0.009107298078888992,0.009193305519786721,287.600746236066,287.600746236066,0.0151378995827968,0.0001875004277376,0.0151378995827968,0,0,0.0,0.0,False,2.18621274574817,2.18621274574817,0.0334473364088435,0.0334473364088435,2.15276540933933,2.15276540933933,15647957.7840649,15647957.7840649,0.0086498972770444,0.0086498972770444,0.478527624619796,0.478527624619796,5.80162764865128,5.80162764865128
miura_01109,miura,1,2,bending,0.9,7342.08578869672,7381.261346579186,0.0053357532191706915,0.0016069733232602094,0.005340420072456942,0.0053074340607952,110.131286830451,110.131286830451,0.0149203884890881,0.0001875008703908,0.0149203884890881,0,0,0.0,0.0,False,0.819423675687613,0.819423675687613,0.0029503822045466,0.0029503822045466,0.816473293483066,0.816473293483066,14224500.8212891,14224500.8212891,0.0078630369930243,0.0078630369930243,0.237651675023715,0.237651675023715,5.06120081706137,5.06120081706137
miura_01109,miura,1,3,axial,0.3,17374.1173434467,18546.466905767615,0.06747678395087577,0.01893223787054587,0.06739765739765913,0.06321147678840848,260.611760151701,260.6117601517,0.0140518278481739,0.0001874861015912,0.0140518278481739,0,0,0.0,0.0,False,1.7917544599978,1.7917544599978,1.64901527011488,1.64901527011488,0.142739189882917,0.142739189882917,8607969.16167008,8607969.16167008,0.0047583237403821,0.0047583237403821,0.134767576141226,0.134767576141226,6.04088090228864,6.06864677403377
miura_01109,miura,1,4,axial,0.6,28448.2755855461,32627.345697134882,0.14690064777466053,0.039790644506048384,0.14599931357293938,0.1280848938918056,426.724133783191,426.724133783191,0.0130787265916229,0.0001873526462051,0.0130787265916229,0,0,0.0,0.0,False,2.66002461192641,2.66002461192641,2.19120668222436,2.19120668222436,0.468817929702047,0.468817929702047,12367194.4916083,12367194.4916083,0.0068363529243784,0.0068363529243784,0.260068965927531,0.260068965927531,5.76830442290504,5.78081429466607
miura_01109,miura,1,5,axial,0.9,153161.408541867,240945.68398822655,0.5731487865127823,0.1265181492228799,0.5615150945523331,0.36433221792281206,2297.421128128,2297.421128128,0.0095350167311578,0.0001861134069064,0.0095350167311578,0,0,0.0,0.0,False,9.43410009118513,9.43410009118513,3.23045214767381,3.23045214767381,6.20364794351133,6.20364794351133,24245935.8962862,24245935.8962862,0.0134026981528704,0.0134026981528704,0.585257450857592,0.585257450857592,5.05179448698805,5.05490364514164
miura_01110,miura,1,0,bending,0.3,135411.972241454,99187.64518464862,0.2675119965922477,0.09375924813041836,0.2674091757928738,0.36521007217551993,2031.17958362181,2031.17958362181,0.0204781510826328,0.0001875263197483,0.0204781510826328,0,0,0.0,0.0,False,23.5357307183698,23.5357307183698,3.5654651548327,3.5654651548327,19.9702655635371,19.9702655635371,16056074.6045475,16056074.6045475,0.0063575654916892,0.0063575654916892,3.1212439092629,3.1212439092629,6.12964517241487,6.12964517241487
miura_01110,miura,1,1,bending,0.6,41216.3998442966,41043.83331776364,0.004186841334635349,0.0012792936134904099,0.004182482052329739,0.004204444677399912,618.245997664449,618.245997664449,0.015063066670161,0.000187500820802,0.015063066670161,0,0,0.0,0.0,False,4.66511418996957,4.66511418996957,0.0671515879145563,0.0671515879145563,4.59796260205501,4.59796260205501,14827337.7323143,14827337.7323143,0.0058710346720663,0.0058710346720663,1.38259249595323,1.38259249595323,5.79577562681044,5.79577562681044
miura_01110,miura,1,2,bending,0.9,18998.451357041,19121.92656652866,0.006499224971928863,0.0019473483142661233,0.006497941348843073,0.006457257800779879,284.976770355615,284.976770355615,0.0149031411329883,0.0001874997608748,0.0149031411329883,0,0,0.0,0.0,False,2.11683450284617,2.11683450284617,0.0082510509791498,0.0082510509791498,2.10858345186702,2.10858345186702,17237155.9740715,17237155.9740715,0.0068252266319555,0.0068252266319555,0.720200765319633,0.720200765319633,5.06027758565458,5.06027758565458
miura_01110,miura,1,3,axial,0.3,43507.5173413855,46826.87262477091,0.07629383348490798,0.02118414323821882,0.07558633949196691,0.0708856922815194,652.612760120782,652.612760120782,0.0139367146157772,0.0001873767482266,0.0139367146157772,0,0,0.0,0.0,False,4.43878578944393,4.43878578944393,4.04948850946055,4.04948850946055,0.389297279983382,0.389297279983382,14875552.8180218,14875552.8180218,0.0058901259239833,0.0058901259239833,0.482923004643569,0.482923004643569,6.03809653692041,6.0685338349268
miura_01110,miura,1,4,axial,0.6,73172.5655047255,85123.94455624421,0.16333142030870698,0.043635918328280315,0.16147988508823263,0.14039973257609137,1097.58848257088,1097.58848257088,0.0128940040113586,0.000187201578718,0.0128940040113586,0,0,0.0,0.0,False,6.7157768980149,6.7157768980149,5.582007815266,5.582007815266,1.1337690827489,1.1337690827489,20898099.8399898,20898099.8399898,0.0082748144647363,0.0082748144647363,0.914680524517963,0.914680524517963,5.77861717495167,5.78097727578907
miura_01110,miura,1,5,axial,0.9,442727.734828323,732300.5515921016,0.6540652278675663,0.13913369923017585,0.6386484071807301,0.3954289207269004,6640.91602242485,6640.91602242485,0.0090685661890965,0.0001857523942647,0.0090685661890965,0,0,0.0,0.0,False,25.554873161188,25.554873161188,9.25306698492489,9.25306698492489,16.3018061762631,16.3018061762631,41255943.7996294,41255943.7996294,0.0163357091373571,0.0163357091373571,2.32601049458966,2.32601049458966,5.05204035959357,5.05456911365824
miura_01111,miura,1,0,bending,0.3,303455.576830163,67215.90275105236,0.7784983770831422,0.5323313140384389,0.7783465557461395,3.514639607743898,4551.83365245244,4551.83365245244,0.0677195941161584,0.0001876285159915,0.0677195941161584,0,0,0.0,0.0,False,197.778520865136,197.778520865136,25.1676617586832,25.1676617586832,172.610859106453,172.610859106453,158458045.486703,158458045.486703,0.0487737843100441,0.0487737843100441,13.893193347694,13.893193347694,6.09517980915888,6.09553940371649
miura_01111,miura,1,1,bending,0.6,90130.0696208518,77032.31000150557,0.1453206424275971,0.04761211579226553,0.14526238095967148,0.17002942815930408,1351.95104431278,1351.95104431278,0.0175504414223896,0.000187512781431,0.0175504414223896,0,0,0.0,0.0,False,12.6994295512118,12.6994295512118,0.33056969827853,0.33056969827853,12.3688598529333,12.3688598529333,50073973.4689174,50073973.4689174,0.0154128947761431,0.0154128947761431,2.83361821605852,2.83361821605852,5.81390487418546,5.81390487418546
miura_01111,miura,1,2,bending,0.9,27173.2885371299,27215.203984487063,0.0015425239127714648,0.0004692965560249859,0.001543442248210125,0.001540148197347865,407.599328056949,407.599328056949,0.0149768977770398,0.0001875001719227,0.0149768977770398,0,0,0.0,0.0,False,3.04974247004929,3.04974247004929,0.0021110879857621,0.0021110879857621,3.04763138206353,3.04763138206353,32496678.1251864,32496678.1251864,0.0100025591304152,0.0100025591304152,1.05971227693017,1.05971227693017,5.06118713971046,5.06118713971046
miura_01111,miura,1,3,axial,0.3,8399.63718922097,9303.331392248107,0.10758729010186574,0.030154277887837585,0.10899319234527671,0.09713662396032997,125.994557838315,125.994557838315,0.0135429506405951,0.0001877380008086,0.0135429506405951,0,0,0.0,0.0,False,0.823429339925968,0.823429339925968,0.467090450241556,0.467090450241556,0.356338889684412,0.356338889684412,7751149.53872855,7751149.53872855,0.0023858232921885,0.0023858232921885,0.446139695937945,0.446139695937945,6.04847957581996,6.06859676490776
miura_01111,miura,1,4,axial,0.6,22093.5828628843,27715.928626229757,0.2544786781862624,0.06571606808916605,0.25335735764806233,0.20285612072274536,331.403742943264,331.403742943264,0.0119571581891588,0.0001873324024118,0.0119571581891588,0,0,0.0,0.0,False,1.83111263647721,1.83111263647721,0.574391454567792,0.574391454567792,1.25672118190942,1.25672118190942,11962763.1258301,11962763.1258301,0.0036821685302204,0.0036821685302204,1.00387192010364,1.00387192010364,5.78547774184249,5.78547774184249
miura_01111,miura,1,5,axial,0.9,317044.53025809,553394.4807866286,0.7454787197752251,0.15164804064412188,0.7259662468012784,0.42709126804549324,4755.66795387135,4755.66795387135,0.0085936309793176,0.0001854039625971,0.0085936309793176,0,0,0.0,0.0,False,17.1123735538726,17.1123735538726,0.825844189666299,0.825844189666299,16.2865293642063,16.2865293642063,34823235.9603303,34823235.9603303,0.0107186794743688,0.0107186794743688,2.46715094177712,2.46715094177712,5.05834922847084,5.05896297905732
miura_01112,miura,1,0,bending,0.3,86100.1723689536,70530.82091938073,0.18082834239698856,0.060669624933151235,0.18090534576964323,0.2207453599238438,1291.5025855343,1291.5025855343,0.0183111803988576,0.0001874823747169,0.0183111803988576,0,0,0.0,0.0,False,12.8925562746477,12.8925562746477,1.52504726488216,1.52504726488216,11.3675090097655,11.3675090097655,10058497.3728123,10058497.3728123,0.006183283987298,0.006183283987298,1.51462796283171,1.51462796283171,6.09191476317113,6.09191476317113
miura_01112,miura,1,1,bending,0.6,24399.1027485879,24560.269532983813,0.006605438980957708,0.0019197065415420256,0.006587580575364571,0.006562093472934873,365.986541228819,365.986541228818,0.014901568597906,0.0001874966735218,0.014901568597906,0,0,0.0,0.0,False,2.71971221799937,2.71971221799937,0.023269398166973,0.023269398166973,2.6964428198324,2.6964428198324,9136374.76541024,9136374.76541024,0.0056164253660405,0.0056164253660405,0.774905490499342,0.774905490499342,5.78762184444259,5.78762184444259
miura_01112,miura,1,2,bending,0.9,9795.51507015555,9906.191403428245,0.011298674187118322,0.0033370686962781674,0.011340179870086065,0.011172440422905017,146.932726052333,146.932726052333,0.0148324133936564,0.0001875076953681,0.0148324133936564,0,0,0.0,0.0,False,1.0843943560066,1.0843943560066,0.0035579048036932,0.0035579048036932,1.08083645120291,1.08083645120291,9079490.12494659,9079490.12494659,0.0055814565358599,0.0055814565358599,0.392991945145987,0.392991945145987,5.05589985523808,5.05589985523808
miura_01112,miura,1,3,axial,0.3,40274.10612572,43188.90800158993,0.07237409234536607,0.020139722337309526,0.07173859843095243,0.06748959422087332,604.1115918858,604.1115918858,0.0139876560866869,0.000187388886621,0.0139876560866869,0,0,0.0,0.0,False,4.12864289176891,4.12864289176891,3.8294410724611,3.8294410724611,0.299201819307814,0.299201819307814,10958631.7037169,10958631.7037169,0.0067366257031038,0.0067366257031038,0.29347749731976,0.29347749731976,6.0433504859817,6.0686060908449
miura_01112,miura,1,4,axial,0.6,66489.0832244648,77017.68875470106,0.1583508903964287,0.04241940045075294,0.1566196441865284,0.13670373261614652,997.336248366972,997.336248366972,0.0129494440107578,0.0001872197665517,0.0129494440107578,0,0,0.0,0.0,False,6.13725591780807,6.13725591780807,5.23858578524916,5.23858578524916,0.89867013255891,0.89867013255891,14615329.5149004,14615329.5149004,0.0089845162362757,0.0089845162362757,0.521279936127756,0.521279936127756,5.77055172380132,5.78086845385562
miura_01112,miura,1,5,axial,0.9,380636.171765661,622060.4909911964,0.6342653093258002,0.13602706975002762,0.6195830090854106,0.38810424825541945,5709.54257648491,5709.54257648491,0.0091784362761687,0.0001858154930357,0.0091784362761687,0,0,0.0,0.0,False,22.3261927368676,22.3261927368676,8.92682036793399,8.92682036793399,13.3993723689336,13.3993723689336,28747200.2928111,28747200.2928111,0.0176718347345446,0.0176718347345446,1.2767715606799,1.2767715606799,5.04440756763622,5.05341471485096
miura_01113,miura,1,0,bending,0.3,437134.819959638,304156.5602905746,0.3042042262415556,0.10622581738490702,0.30411441184134813,0.43720332562290676,6557.02229939457,6557.02229939457,0.0215580498843436,0.0001875242027915,0.0215580498843436,0,0,0.0,0.0,False,81.909960128146,81.909960128146,13.377679561365,13.377679561365,68.532280566781,68.532280566781,64405055.4793052,64405055.4793052,0.0213651508993199,0.0213651508993199,11.5445441464868,11.5445441464868,6.11484057472681,6.11484057472681
miura_01113,miura,1,1,bending,0.6,121726.169286865,119660.98373239786,0.016965830491225256,0.00515313528935148,0.016948006454876596,0.01725863761145065,1825.89253930298,1825.89253930297,0.0152588795641718,0.0001875033996853,0.0152588795641718,0,0,0.0,0.0,False,14.0425227895082,14.0425227895082,0.259809848945379,0.259809848945379,13.7827129405628,13.7827129405628,44907011.4852471,44907011.4852471,0.0148970460421091,0.0148970460421091,4.99929218672211,4.99929218672211,5.79836209652261,5.79836209652261
miura_01113,miura,1,2,bending,0.9,35756.3861278195,35931.80153459169,0.004905848318818345,0.0014853220093836894,0.004908226252984482,0.0048818984654389695,536.345791917292,536.345791917293,0.0149267715230184,0.000187500443686,0.0149267715230184,0,0,0.0,0.0,False,3.99292773819516,3.99292773819516,0.0220739146155109,0.0220739146155109,3.97085382357965,3.97085382357965,31742560.9472192,31742560.9472192,0.0105299902239214,0.0105299902239214,1.99312510478554,1.99312510478554,5.05834974181149,5.05834974181149
miura_01113,miura,1,3,axial,0.3,100030.637279001,107738.83528558956,0.07705837147762234,0.021259142447249715,0.07606492852977231,0.07154521381409022,1500.45955918501,1500.45955918501,0.0139268217927886,0.0001873270562138,0.0139268217927886,0,0,0.0,0.0,False,10.2013882637237,10.2013882637237,9.27908934516834,9.27908934516834,0.922298918555342,0.922298918555342,20915337.7926115,20915337.7926115,0.006938265089966,0.006938265089966,1.18006506418902,1.18006506418902,6.03837502513066,6.06861404098003
