sample_id,best_candidate,true_pattern,generated_pattern,true_m,generated_m,true_n,generated_n,true_tcrease,generated_tcrease,true_tpanel,generated_tpanel,true_W,generated_W,true_creaseE,generated_creaseE,true_panelE,generated_panelE,closed_loop_scaled_mse
miura_01898,1,1.0,1.0,30.0,30.0,9.0,6.0,0.0008183906320482492,0.0009238470229320228,0.005770000163465738,0.004987326450645924,0.002119841054081917,0.002055954188108444,2091525760.0,2838729216.0,1267623808.0,1002466624.0,0.05988604202866554
miura_00276,1,1.0,1.0,36.0,24.0,6.0,9.0,0.0008401605882681906,0.0009297348442487419,0.0012413000222295523,0.0018873177468776703,0.0018598124152049422,0.002732454799115658,4787672064.0,1518419072.0,2862870016.0,3958464256.0,0.05502323433756828
miura_00024,0,1.0,1.0,30.0,30.0,12.0,12.0,0.0008620047010481358,0.0009806652087718248,0.0044092838652431965,0.004446778912097216,0.0031742355786263943,0.0014198125572875142,3485128448.0,1169729408.0,3814916352.0,2672806912.0,0.03080487810075283
miura_01315,1,1.0,1.0,36.0,24.0,9.0,9.0,0.0008127771434374154,0.0008768431725911796,0.002319122664630413,0.002672612899914384,0.0032681424636393785,0.00127661251462996,4468523520.0,1501170176.0,4935539200.0,2803494656.0,0.009195885621011257
miura_00064,0,1.0,1.0,36.0,30.0,9.0,12.0,0.000677662726957351,0.0006707556312903762,0.005087495781481266,0.005391266662627459,0.0026938077062368393,0.0020544249564409256,2268282880.0,1517866368.0,3930679296.0,4146364416.0,0.40058574080467224
miura_01988,0,1.0,1.0,30.0,24.0,6.0,12.0,0.0009025614126585424,0.000866008922457695,0.00118062284309417,0.0014383752131834626,0.0015699678333476186,0.0022939778864383698,2134273664.0,3164006656.0,1708657536.0,1995776768.0,0.06764271855354309
miura_00189,0,1.0,1.0,24.0,24.0,6.0,6.0,0.0008136548567563295,0.0009993299609050155,0.00422325124964118,0.0037777763791382313,0.0017283057095482945,0.0027143515180796385,2303473408.0,2747246848.0,2573752832.0,3257282048.0,0.021614747121930122
miura_01571,1,1.0,1.0,36.0,24.0,6.0,12.0,0.0006178471958264709,0.0006954328855499625,0.002349176211282611,0.00288947019726038,0.0013398876180872321,0.001683729002252221,3154748160.0,1872097920.0,4186765056.0,3017225216.0,0.05213012918829918
miura_00909,1,1.0,1.0,30.0,24.0,9.0,9.0,0.0006866755429655313,0.0007067135884426534,0.0020377342589199543,0.003155394457280636,0.00319901411421597,0.003994374070316553,2230327552.0,2683233024.0,3322925056.0,1493526400.0,0.000770809652749449
miura_01741,1,1.0,1.0,30.0,24.0,6.0,9.0,0.0009958186419680715,0.0008834623149596155,0.004725967068225145,0.0027199171017855406,0.001549572218209505,0.0010009445250034332,4539608576.0,3763708928.0,1269608192.0,4462449152.0,0.18074846267700195
miura_00354,1,1.0,1.0,36.0,30.0,12.0,12.0,0.0009821929270401597,0.0008069818140938878,0.002351833274587989,0.004858383908867836,0.0015494981780648232,0.0025229663588106632,4593458688.0,3747410688.0,3310966016.0,3015500288.0,0.31493332982063293
miura_01528,0,1.0,1.0,36.0,24.0,6.0,9.0,0.0009886306943371892,0.0006695410120300949,0.0017933589406311512,0.00106823502574116,0.0025468626990914345,0.00200243410654366,1196248960.0,1282373632.0,1857116288.0,2695590656.0,0.01745348423719406
miura_00783,0,1.0,1.0,24.0,30.0,9.0,9.0,0.0007628461462445557,0.0007634750800207257,0.004725104197859764,0.00497704790905118,0.0014556137612089515,0.0010009445250034332,4635802624.0,3818770176.0,4806661120.0,3472377856.0,0.06228843703866005
miura_01641,0,1.0,1.0,36.0,24.0,12.0,12.0,0.0008143646991811693,0.0009076003334484994,0.0030298987403512,0.004241474438458681,0.002519935369491577,0.003092351136729121,3606641408.0,2277645824.0,2746086400.0,1199437184.0,0.04919792339205742
miura_00197,0,1.0,1.0,30.0,36.0,9.0,12.0,0.0006798289250582457,0.0006677454803138971,0.004664244595915079,0.004585769958794117,0.0029113925993442535,0.0018447571201249957,3031994880.0,2003159424.0,3761084928.0,3967580160.0,0.02894142083823681
miura_00466,1,1.0,1.0,36.0,24.0,9.0,12.0,0.0006788476603105664,0.0005512617062777281,0.0040364679880440235,0.0034090327098965645,0.002423189114779234,0.002701209858059883,2795857408.0,2202055680.0,2803736064.0,3969949696.0,0.1506137251853943
miura_00352,1,1.0,1.0,30.0,30.0,6.0,9.0,0.0006397851975634694,0.0008135320385918021,0.004273091908544302,0.005994380451738834,0.002131551969796419,0.0029905468691140413,3280124416.0,3524763904.0,3816280064.0,2086358784.0,0.05637277662754059
miura_01015,0,1.0,1.0,30.0,30.0,6.0,12.0,0.0005761966458521783,0.0007049865671433508,0.0019871587865054607,0.001000364194624126,0.0030918943230062723,0.0015288392314687371,4500191744.0,2264433920.0,2671814400.0,3077373952.0,0.03686708211898804
miura_01224,1,1.0,1.0,24.0,24.0,9.0,9.0,0.0005029562162235379,0.0006905325572006404,0.0048276446759700775,0.0043551139533519745,0.002313092350959778,0.0014520979020744562,2134468224.0,4997448704.0,3446258688.0,2999439616.0,1.367495059967041
miura_00433,1,1.0,1.0,24.0,24.0,9.0,6.0,0.0006316581275314093,0.0007262533181346953,0.0023959758691489697,0.0022417528089135885,0.0013839334715157747,0.0028039070311933756,1325227648.0,2166077440.0,1446291712.0,2640580096.0,0.0019675760995596647
miura_00101,1,1.0,1.0,36.0,24.0,12.0,9.0,0.0006327475421130657,0.0005637008580379188,0.0020438076462596655,0.001000364194624126,0.0028791604563593864,0.001662355731241405,2779797760.0,3401158400.0,1575258240.0,3231337728.0,0.0009817254031077027
miura_01655,0,1.0,1.0,36.0,24.0,12.0,6.0,0.000650957808829844,0.0009275338961742818,0.0013558815699070692,0.0036856145597994328,0.0010731240035966039,0.003516277065500617,3215266816.0,3130444544.0,2570276096.0,2036520832.0,0.05823630094528198
miura_00394,1,1.0,1.0,24.0,24.0,9.0,9.0,0.000820950954221189,0.0008843264658935368,0.00458410894498229,0.0033953574020415545,0.003061524126678705,0.0028780363500118256,4524217344.0,2338820608.0,1295585536.0,2813073664.0,0.005554930306971073
miura_01939,1,1.0,1.0,24.0,24.0,6.0,9.0,0.0009286241256631911,0.0008725622901692986,0.003859329968690872,0.003727670293301344,0.0013292778749018908,0.0033768804278224707,1182153472.0,2396457728.0,1039822144.0,1842587136.0,0.02848702296614647
miura_00221,0,1.0,1.0,30.0,24.0,12.0,12.0,0.000650990114081651,0.0008096154197119176,0.001341747003607452,0.0019659916870296,0.0028658495284616947,0.002438509836792946,2200642304.0,1006209344.0,4065815808.0,2477837824.0,0.002576737431809306
miura_00990,0,1.0,1.0,24.0,24.0,6.0,6.0,0.0008881304529495537,0.0008286696393042803,0.004791873041540384,0.003531773341819644,0.00263966410420835,0.002511368365958333,3204588544.0,3394267136.0,2285556480.0,4875493376.0,0.03178998827934265
miura_01127,1,1.0,1.0,24.0,30.0,9.0,9.0,0.0006741700926795602,0.0009641413926146924,0.002121119061484933,0.003037877380847931,0.0024033132940530777,0.003994992468506098,2703188224.0,2058318720.0,3101486080.0,1912734848.0,0.005865518935024738
miura_01052,1,1.0,1.0,36.0,30.0,12.0,12.0,0.0009288438013754785,0.000915850861929357,0.003564685583114624,0.0036631810944527388,0.00167295360006392,0.0015036874683573842,1925011328.0,1278646656.0,4008573184.0,4071074816.0,0.029833227396011353
miura_01978,1,1.0,1.0,30.0,24.0,12.0,6.0,0.0008447473519481719,0.0009980943286791444,0.0026495640631765127,0.0037226637359708548,0.0024660758208483458,0.0017733436543494463,4129528576.0,2336326400.0,2977424384.0,1959924992.0,0.09706511348485947
miura_00857,1,1.0,1.0,30.0,36.0,12.0,9.0,0.0005758542683906853,0.0008937728125602007,0.0034551650751382113,0.0048840465024113655,0.0013417303562164307,0.002059186575934291,4389957632.0,1006209344.0,3747856128.0,2571173632.0,0.11035685986280441
miura_00609,0,1.0,1.0,30.0,36.0,12.0,9.0,0.0008845995762385428,0.0009993299609050155,0.00396962882950902,0.002518818248063326,0.003750524716451764,0.0017277286387979984,4838214144.0,1982543360.0,1531612928.0,2771416576.0,0.010417526587843895
miura_01257,0,1.0,1.0,30.0,30.0,9.0,6.0,0.0008237804868258536,0.00081680528819561,0.005999229848384857,0.00567041477188468,0.0038815198931843042,0.002062411978840828,1938436224.0,1568635776.0,3230984704.0,3346098944.0,0.5349533557891846
miura_01519,0,1.0,1.0,30.0,24.0,12.0,6.0,0.0007176184444688261,0.0008032884215936065,0.0034164562821388245,0.0028388716746121645,0.0038979288656264544,0.0023269657976925373,4724644864.0,1815547520.0,3900068608.0,3085591296.0,0.07899532467126846
miura_00743,0,1.0,1.0,36.0,30.0,9.0,12.0,0.000598049140535295,0.0008174504619091749,0.0025220143143087626,0.002470186911523342,0.0028755399398505688,0.0029756773728877306,3442608896.0,1006209344.0,3638153216.0,3008002048.0,0.009942826814949512
miura_01614,0,1.0,1.0,24.0,24.0,6.0,9.0,0.000576393271330744,0.0007075409521348774,0.002104521496221423,0.0029388817492872477,0.003271490801125765,0.0022289801854640245,3745836800.0,1006209344.0,2062680576.0,1191365632.0,0.004115492571145296
miura_00954,0,1.0,1.0,24.0,24.0,6.0,9.0,0.0009463346796110272,0.0008742748759686947,0.0058472780510783195,0.005994380451738834,0.0019250293262302876,0.002839853521436453,2278061312.0,4141747456.0,3112993024.0,3410494720.0,0.17745843529701233
miura_00950,1,1.0,1.0,36.0,36.0,12.0,9.0,0.000610656919889152,0.0005357285845093429,0.0049196407198905945,0.00436549074947834,0.003013996407389641,0.0018186827655881643,3167493376.0,2687879936.0,4493667328.0,4837645824.0,0.10843496769666672
miura_01637,0,1.0,1.0,36.0,30.0,6.0,9.0,0.0005327803082764149,0.0005470182513818145,0.0011040323879569769,0.0026249040383845568,0.0017737679881975055,0.002420424483716488,2107337472.0,3775848704.0,3037783552.0,1002466624.0,0.006658452562987804
miura_00116,0,1.0,1.0,24.0,30.0,9.0,9.0,0.0005179897416383028,0.0009195220773108304,0.0037219759542495012,0.002265946939587593,0.003598789218813181,0.0018935395637527108,4449307648.0,1357162112.0,3342650880.0,4594241024.0,0.27753061056137085
miura_00622,0,1.0,1.0,30.0,24.0,12.0,12.0,0.0008260561735369265,0.0008842848474159837,0.004193480592221022,0.0058748554438352585,0.001072984072379768,0.0030380042735487223,4110313216.0,2480147456.0,2833242880.0,3470194432.0,0.3226209580898285
miura_00840,1,1.0,1.0,24.0,24.0,6.0,6.0,0.0006509836530312896,0.0008879352826625109,0.00419569993391633,0.004039027262479067,0.0028990197461098433,0.0023384320084005594,3366675200.0,2016359936.0,2873584640.0,3098434816.0,0.059081997722387314
miura_01789,0,1.0,1.0,36.0,30.0,12.0,9.0,0.0009389828774146736,0.0008593947277404368,0.004686426371335983,0.0038033032324165106,0.0017629323992878199,0.0021217658650130033,1799431296.0,4997448704.0,3095596800.0,3743598592.0,0.028654010966420174
miura_01955,1,1.0,1.0,24.0,24.0,12.0,6.0,0.0006168424733914435,0.0009993299609050155,0.002589853247627616,0.003468488110229373,0.0012179171899333596,0.0025181914679706097,4551100416.0,2039491968.0,1984035072.0,2098368256.0,0.051827508956193924
miura_01979,1,1.0,1.0,30.0,30.0,6.0,9.0,0.0008289397228509188,0.0006798626855015755,0.00448527280241251,0.0031262303236871958,0.0032819921616464853,0.003270823508501053,4753927680.0,4997448704.0,1565670016.0,2972007680.0,0.02625303715467453
miura_00464,1,1.0,1.0,30.0,30.0,6.0,12.0,0.0006192517466843128,0.0009089406812563539,0.00222760159522295,0.003289595013484359,0.002263316186144948,0.002592320553958416,2421837568.0,1137712896.0,2907590144.0,1577333632.0,0.027443908154964447
miura_01573,1,1.0,1.0,24.0,30.0,6.0,9.0,0.0008619081345386803,0.0009993299609050155,0.003447819035500288,0.0033545708283782005,0.0035401745699346066,0.0026970510371029377,2137791872.0,2095766656.0,3147776512.0,2471794432.0,0.0951719656586647
miura_00875,0,1.0,1.0,30.0,30.0,9.0,9.0,0.0005177939892746508,0.0008597438572905958,0.004551391117274761,0.005187719129025936,0.0035748793743550777,0.0032623838633298874,3056054272.0,1006209344.0,3434581760.0,3029690624.0,0.06523691117763519
miura_01304,1,1.0,1.0,30.0,24.0,9.0,9.0,0.0005562963197007775,0.0007022995268926024,0.0024386390578001738,0.0010237401584163308,0.002141660777851939,0.0018596295267343521,1008128640.0,3114439680.0,1434336768.0,2707777792.0,0.10566414147615433
miura_00894,0,1.0,1.0,24.0,30.0,12.0,12.0,0.0006671043229289353,0.0005776794860139489,0.001833031652495265,0.002427017083391547,0.0012638664338737726,0.0024549218360334635,1190882304.0,1006209344.0,1072730624.0,2372709376.0,0.04880441725254059
miura_01482,1,1.0,1.0,36.0,30.0,12.0,9.0,0.0007489512790925801,0.000990444328635931,0.0010646061273291707,0.0011068690801039338,0.002764778910204768,0.003046588972210884,2795276800.0,2908158720.0,3125132288.0,3036273152.0,0.024859493598341942
miura_01674,1,1.0,1.0,36.0,30.0,12.0,12.0,0.0007795001729391515,0.0009447199408896267,0.0013046931708231568,0.0027886226307600737,0.0013407866936177015,0.00245529948733747,3352568576.0,3428901376.0,3476141312.0,2143995392.0,0.025881128385663033
miura_00355,1,1.0,1.0,36.0,30.0,9.0,6.0,0.0008846037089824677,0.0007569209556095302,0.005947615951299667,0.005199571140110493,0.001960515044629574,0.0018508402863517404,1766407936.0,2074482048.0,3736822528.0,4946781184.0,0.11325155943632126
miura_00995,1,1.0,1.0,30.0,24.0,6.0,9.0,0.0009244483080692589,0.0008377633057534695,0.005330491345375776,0.004062044434249401,0.002812000922858715,0.0010009445250034332,2940744960.0,3697479168.0,3498553856.0,4328790528.0,0.12197493761777878
miura_01810,1,1.0,1.0,30.0,24.0,12.0,12.0,0.0007042606011964381,0.0008794693858362734,0.004717984702438116,0.004137594718486071,0.0014954798389226198,0.0017122827703133225,4765974016.0,3691264000.0,3085497344.0,3041983232.0,0.05350277200341225
miura_00079,1,1.0,1.0,24.0,30.0,9.0,6.0,0.0009540278697386384,0.0009820822160691023,0.0020917984656989574,0.002190639032050967,0.001699990127235651,0.0014652240788564086,3021860096.0,2163156736.0,2876365056.0,4228233984.0,0.03447531908750534
miura_01065,0,1.0,1.0,24.0,24.0,9.0,12.0,0.0006275457562878728,0.0008125481544993818,0.0043122293427586555,0.0034642156679183245,0.003062285715714097,0.0010009445250034332,1766815872.0,1270831232.0,3605238528.0,3432969984.0,0.6335069537162781
miura_00033,1,1.0,1.0,24.0,24.0,9.0,9.0,0.0009317939402535558,0.000755536078941077,0.0019335399847477674,0.0017271848628297448,0.0014879791997373104,0.0014268327504396439,1362140416.0,3971997440.0,3663047936.0,2201033472.0,0.011970823630690575
miura_00908,1,1.0,1.0,24.0,24.0,6.0,9.0,0.0007464298978447914,0.0006963634514249861,0.0016621886752545834,0.0031600221991539,0.002595055615529418,0.002307005925104022,1774453760.0,3260716032.0,2457640448.0,1002466624.0,0.02364850975573063
miura_01513,0,1.0,1.0,36.0,24.0,6.0,9.0,0.0006161491619423032,0.0007218844257295132,0.004515423439443111,0.0022815533448010683,0.0013083938974887133,0.0016201845137402415,3541429760.0,2716916224.0,2043395968.0,3844681216.0,0.09301398694515228
miura_01496,0,1.0,1.0,24.0,30.0,6.0,6.0,0.0009391607018187642,0.0008342767832800746,0.00556101743131876,0.005988935008645058,0.001536833238787949,0.0012750861933454871,1944735232.0,2798189568.0,4582476288.0,2995070208.0,0.10669956356287003
miura_00351,1,1.0,1.0,24.0,36.0,6.0,9.0,0.0007286832551471889,0.0008701931801624596,0.0010479375487193465,0.001786086242645979,0.0018242541700601578,0.0024621395859867334,3241529600.0,1295193600.0,2384092160.0,3145012992.0,0.009703305549919605
miura_00164,0,1.0,1.0,24.0,24.0,12.0,9.0,0.0008599971770308912,0.0008143511950038373,0.002959046047180891,0.0021584946662187576,0.002238457091152668,0.0016173337353393435,3389630464.0,1767121408.0,2899029248.0,3462600192.0,0.10735815018415451
miura_00204,1,1.0,1.0,36.0,36.0,9.0,6.0,0.0007815492572262883,0.0008994683157652617,0.0036773034371435642,0.0036681056953966618,0.0015028015477582812,0.0014371174620464444,4496537088.0,2910078464.0,1000512832.0,1727043456.0,0.015557794831693172
miura_00821,0,1.0,1.0,36.0,30.0,6.0,9.0,0.0008586825570091605,0.0007229339680634439,0.0010720031568780541,0.002772524021565914,0.002544599585235119,0.0015926552005112171,4537409024.0,1006209344.0,1388002944.0,1722491776.0,0.050317324697971344
miura_00282,0,1.0,1.0,30.0,30.0,6.0,12.0,0.0005261434125714004,0.0008085546432994306,0.0019813065882772207,0.0014052303740754724,0.002343967091292143,0.0022695004008710384,3332627712.0,1218574208.0,2953126656.0,1876839424.0,0.020985538139939308
miura_00927,0,1.0,1.0,30.0,30.0,12.0,6.0,0.000672706461045891,0.0005128486664034426,0.00408680085092783,0.0021708025597035885,0.0023093423806130886,0.0020015689078718424,1406897280.0,2998756608.0,1979937024.0,4216518656.0,0.04231443628668785
miura_01875,1,1.0,1.0,24.0,24.0,9.0,6.0,0.0006117238663136959,0.0008327259565703571,0.004555719904601574,0.005922755226492882,0.001564749632962048,0.003420015797019005,2761059584.0,3635856384.0,3598032128.0,3048806656.0,0.286023885011673
miura_00375,0,1.0,1.0,36.0,30.0,9.0,9.0,0.0008782412623986602,0.0008688971865922213,0.0054664346389472485,0.004095346201211214,0.0016404284397140145,0.0012682919623330235,3746238464.0,3678861824.0,4808542720.0,4996423680.0,0.0869143158197403
miura_01966,1,1.0,1.0,30.0,24.0,9.0,12.0,0.000834785052575171,0.0009384459117427468,0.0027565001510083675,0.002532143844291568,0.0026109947357326746,0.0023060438688844442,4796139008.0,2820662272.0,3203183360.0,3608227072.0,0.025234919041395187
miura_00863,1,1.0,1.0,24.0,30.0,6.0,9.0,0.0009052260429598391,0.0007791479583829641,0.003405785420909524,0.0037395074032247066,0.003517520148307085,0.0013751907972618937,2381528320.0,1006209344.0,2780705536.0,1670697856.0,0.0028910147957503796
miura_00992,0,1.0,1.0,24.0,30.0,6.0,6.0,0.0005654309061355889,0.0008106160094030201,0.005923339631408453,0.005609025713056326,0.0011450710007920861,0.0011615486582741141,3614540544.0,2082781312.0,3958986496.0,3880932608.0,0.04746066778898239
miura_00598,1,1.0,1.0,24.0,30.0,6.0,12.0,0.0009660808718763292,0.0009300612146034837,0.0023421766236424446,0.004116947762668133,0.001590682310052216,0.002421465702354908,3147588608.0,2489091584.0,2831120128.0,1592680448.0,0.011352851055562496
miura_01577,0,1.0,1.0,30.0,24.0,12.0,12.0,0.0009059165604412556,0.000671209825668484,0.0015664056409150362,0.0017417768249288201,0.0013139357324689627,0.0012849468039348722,2806222848.0,2927491840.0,1069117952.0,2957647872.0,0.04032723233103752
miura_00219,1,1.0,1.0,36.0,30.0,9.0,9.0,0.0007375572458840907,0.0009993299609050155,0.005010621622204781,0.0045398385263979435,0.002443034667521715,0.0031636180356144905,2749683456.0,1422904704.0,1804993280.0,2372227072.0,0.011512327939271927
miura_01931,1,1.0,1.0,36.0,30.0,9.0,12.0,0.0006465079495683312,0.000874016375746578,0.004647132474929094,0.00509787118062377,0.0036756787449121475,0.003492878284305334,3064859392.0,2234922240.0,3576630784.0,3031248384.0,0.1398061066865921
miura_01963,0,1.0,1.0,30.0,24.0,9.0,12.0,0.0008115373202599585,0.0007956644403748214,0.00123569555580616,0.0017360916826874018,0.003493929049000144,0.0029579615220427513,2485201664.0,1006209344.0,3654914048.0,3335519744.0,0.007793338969349861
miura_00630,0,1.0,1.0,24.0,24.0,12.0,12.0,0.000511260936036706,0.0008181604789569974,0.00484237028285861,0.004118903074413538,0.0030457584653049707,0.0022668621968477964,2685342720.0,1234143744.0,3474162432.0,4418442240.0,0.23139327764511108
miura_01275,0,1.0,1.0,30.0,30.0,6.0,12.0,0.0007389980019070208,0.0008957987301982939,0.005716185085475445,0.005885812919586897,0.0025199956726282835,0.0034213357139378786,1796739968.0,3170075648.0,4800203776.0,3980276992.0,0.43696632981300354
miura_00708,1,1.0,1.0,24.0,30.0,12.0,9.0,0.0007603130070492625,0.0009993299609050155,0.0010974863544106483,0.002232915721833706,0.0023668422363698483,0.003271652152761817,4040384512.0,2190938368.0,1185867520.0,1626541952.0,0.00919338222593069
miura_00060,0,1.0,1.0,36.0,24.0,9.0,9.0,0.0009588032262399793,0.0009458220447413623,0.005900559946894646,0.004336618352681398,0.0015002819709479809,0.001586191589012742,3669629696.0,3539841280.0,1136821376.0,2274024704.0,0.06921383738517761
miura_00298,0,1.0,1.0,30.0,30.0,6.0,9.0,0.0008527454920113087,0.0007494447054341435,0.0030510297510772943,0.002085274551063776,0.0011329392436891794,0.0015849312767386436,4628899328.0,4997252608.0,1200167680.0,4670964224.0,0.12740106880664825
miura_01161,1,1.0,1.0,30.0,24.0,12.0,9.0,0.0008258971502073109,0.0009993299609050155,0.0011620239820331335,0.003603622317314148,0.00136860110796988,0.0035401643253862858,3514855936.0,1916542720.0,2598289920.0,2228334592.0,0.08080784231424332
miura_00074,1,1.0,1.0,30.0,30.0,6.0,9.0,0.000831982062663883,0.0009662245865911245,0.0022021858021616936,0.004776652902364731,0.0016532524023205042,0.0037391625810414553,2456844544.0,1892144640.0,3186091264.0,1445200128.0,0.016856886446475983
miura_00163,1,1.0,1.0,36.0,30.0,6.0,12.0,0.0005534386145882308,0.0007124922703951597,0.0022564169485121965,0.002708857413381338,0.0033831826876848936,0.003389887511730194,1034587264.0,3669094144.0,4739133440.0,2664049152.0,0.3667420446872711
miura_01317,1,1.0,1.0,30.0,24.0,12.0,12.0,0.0008923832792788744,0.0008102483698166907,0.0039605204947292805,0.0033001205883920193,0.001986896153539419,0.0016444373177364469,4760563712.0,1574472320.0,2048033792.0,3868531200.0,0.26618799567222595
miura_01549,1,1.0,1.0,24.0,24.0,12.0,9.0,0.0007739324937574565,0.0009724608971737325,0.005958880763500929,0.004782931879162788,0.002054669428616762,0.0031758651603013277,4520492544.0,4052662016.0,1813435648.0,2392498944.0,0.02510431595146656
miura_00550,1,1.0,1.0,30.0,30.0,6.0,9.0,0.0009696680936031044,0.0006494579138234258,0.004138435702770948,0.0024418411776423454,0.0038394059520214796,0.0012444104067981243,4103891712.0,3038431232.0,2833376256.0,4996423680.0,0.02190105989575386
miura_01993,0,1.0,1.0,30.0,24.0,9.0,9.0,0.0007191168842837214,0.0008872906910255551,0.003972082398831844,0.0026356365997344255,0.0010348469950258732,0.0018315069610252976,2631096832.0,3461508096.0,2000644864.0,4042823424.0,0.0937066450715065
miura_01054,1,1.0,1.0,36.0,24.0,9.0,6.0,0.000963016354944557,0.0008937027887441218,0.001768796006217599,0.0012500331504270434,0.0029809914994984865,0.00292768282815814,1274554880.0,2543577856.0,4045229568.0,3430472192.0,0.004049172159284353
miura_01523,1,1.0,1.0,30.0,24.0,6.0,9.0,0.0008085167501121759,0.0007899064221419394,0.003247912973165512,0.003193471347913146,0.0013553703902289271,0.001764416927471757,4520665600.0,4132909568.0,2287486208.0,2313747712.0,0.040508221834897995
miura_00046,1,1.0,1.0,36.0,30.0,12.0,9.0,0.0006611418793909252,0.0009359529940411448,0.005176155362278223,0.0020957121159881353,0.0037763819564133883,0.0028496168088167906,4268679168.0,1935802496.0,1437046016.0,4638118400.0,0.02580874413251877
miura_01408,1,1.0,1.0,24.0,24.0,9.0,9.0,0.0009303106926381588,0.0008325271774083376,0.0033925699535757303,0.004073521122336388,0.002269013784825802,0.002451404230669141,1100492800.0,3740877568.0,3405639680.0,1126492032.0,0.08626045286655426
miura_01102,1,1.0,1.0,24.0,24.0,9.0,9.0,0.0008069034083746374,0.0006136489100754261,0.003174741752445698,0.002342489082366228,0.0018653047736734152,0.0030398485250771046,1037531584.0,2159707392.0,1171583360.0,2052641024.0,0.010084678418934345
miura_00430,1,1.0,1.0,36.0,30.0,6.0,6.0,0.0008751032291911542,0.0006513382541015744,0.003975753206759691,0.005678119603544474,0.0022738194093108177,0.003295990638434887,1891333376.0,4336366080.0,4761364992.0,3064950272.0,0.04956220090389252
miura_01342,1,1.0,1.0,30.0,24.0,9.0,9.0,0.0007969092112034559,0.000655170704703778,0.002363970736041665,0.0014071647310629487,0.002497552428394556,0.0018011979991570115,1496373632.0,2744430592.0,1094407552.0,2631797760.0,0.008623952977359295
miura_00077,1,1.0,1.0,30.0,24.0,9.0,12.0,0.000997460330836475,0.000796607113443315,0.0028024697676301003,0.0019426492508500814,0.0015999426832422614,0.0013980352086946368,1536474624.0,3402276352.0,1974467456.0,3000547072.0,0.08290450274944305
miura_01917,0,1.0,1.0,36.0,30.0,9.0,6.0,0.0009138056193478405,0.0007269253255799413,0.0038874803576618433,0.005160792265087366,0.00155925122089684,0.001600386225618422,3451554560.0,1463901696.0,1741137408.0,2405536512.0,0.3054622709751129
miura_01910,0,1.0,1.0,36.0,24.0,9.0,9.0,0.0009812512435019016,0.0007700073765590787,0.0032037643250077963,0.002944845939055085,0.003353502368554473,0.0010009445250034332,4026338304.0,2194752768.0,4646287360.0,4309938688.0,0.060847409069538116
miura_01594,1,1.0,1.0,36.0,36.0,12.0,9.0,0.0006368425092659891,0.0006877350970171392,0.004807145334780216,0.003137316321954131,0.002613939344882965,0.0017091259360313416,3852137984.0,1605487872.0,2403781120.0,4890303488.0,0.021426644176244736
miura_00473,0,1.0,1.0,36.0,30.0,6.0,6.0,0.0008567004697397351,0.0007878401083871722,0.005817256402224302,0.004682033322751522,0.0036377659998834133,0.002993940142914653,3123034112.0,3800020992.0,2983720448.0,4639995904.0,0.11240940541028976
miura_01140,1,1.0,1.0,30.0,24.0,6.0,9.0,0.0009250123985111713,0.0009968752274289727,0.005318382754921913,0.0044129895977675915,0.003902596654370427,0.0016799407312646508,2067896576.0,1889613056.0,3422885888.0,4189092608.0,0.2373572438955307
miura_01935,0,1.0,1.0,36.0,30.0,6.0,12.0,0.0008487990708090365,0.0007445950759574771,0.0018405889859423041,0.0020448106806725264,0.002669878536835313,0.001862767618149519,2329887232.0,3163437568.0,1004809920.0,1002466624.0,0.053318098187446594
miura_00820,1,1.0,1.0,36.0,30.0,12.0,9.0,0.0009638238116167486,0.0009993299609050155,0.0015659896889701486,0.002928611356765032,0.0027529248036444187,0.0027437321841716766,1899452544.0,1006209344.0,4836647936.0,2990729984.0,0.051970139145851135
miura_00031,1,1.0,1.0,24.0,30.0,9.0,9.0,0.0005393162718974054,0.0007041345234028995,0.002051729243248701,0.0037879757583141327,0.0013891961425542831,0.0020307921804487705,2904807168.0,2468101376.0,1230036352.0,1002466624.0,0.0287961233407259
miura_01092,1,1.0,1.0,36.0,24.0,6.0,12.0,0.000544475857168436,0.0008403363171964884,0.0021932197269052267,0.002782398834824562,0.0032009179703891277,0.0021778212394565344,3301400064.0,2343436288.0,4008627200.0,1279721088.0,0.09928524494171143
miura_00928,1,1.0,1.0,24.0,24.0,12.0,9.0,0.0007655868539586663,0.0007967331912368536,0.0018746561836451292,0.0013446315424516797,0.0038599867839366198,0.0025604383554309607,2032195584.0,3604022016.0,1013056192.0,1855642880.0,0.03582696244120598
miura_01649,1,1.0,1.0,36.0,24.0,12.0,9.0,0.0009328184532932937,0.0009993299609050155,0.001644811942242086,0.0024095228873193264,0.003573799505829811,0.002659454243257642,3348199168.0,3288392448.0,2500207616.0,1341598592.0,0.001741377986036241
miura_00804,0,1.0,1.0,24.0,24.0,12.0,6.0,0.0006441473378799856,0.0009993299609050155,0.004324712324887514,0.0026292589027434587,0.0012806396698579192,0.003015474183484912,1990457472.0,3072010496.0,1181805696.0,2532458240.0,0.040121547877788544
miura_01242,1,1.0,1.0,24.0,24.0,12.0,12.0,0.0009468411444686353,0.0007319572614505887,0.0037532912101596594,0.0032286944333463907,0.00256457575596869,0.002098063938319683,3460658432.0,3527611904.0,3195858944.0,3092281088.0,0.11701560020446777
