epoch,train_total,train_noise,train_x0,train_param,train_closed_loop,val_total,val_noise,val_x0,val_param,val_closed_loop,val_select
139,0.5109228551387787,0.33753806352615356,0.21982284784317016,0.10537307858467101,0.013801917620003223,0.5264001250267029,0.35397133231163025,0.2240539014339447,0.10623226165771485,0.007819062285125255,0.33810522537678483
140,0.5130110263824463,0.3458940923213959,0.21063557863235474,0.10125535726547241,0.013767246343195438,0.5174930095672607,0.3486184060573578,0.21578075587749482,0.10291188210248947,0.011088274419307709,0.32978091239929197
141,0.5055197060108185,0.3365690648555756,0.21278080046176912,0.10188864767551423,0.014115639217197894,0.4957001268863678,0.3417766273021698,0.19625728130340575,0.09430519640445709,0.008547523990273476,0.2991100016981363
142,0.530468225479126,0.3601231276988983,0.21488019227981567,0.10219725370407104,0.01424374133348465,0.540480637550354,0.37377905249595644,0.21095330715179444,0.10148541331291198,0.010610853135585786,0.32304957360029224
143,0.517835283279419,0.3499817669391632,0.21014718413352967,0.10051416754722595,0.0144744873046875,0.5234708786010742,0.3604319214820862,0.2072208493947983,0.09948445707559586,0.008578727953135967,0.31528403442353015
144,0.5033686518669128,0.33241329789161683,0.21316122710704805,0.10243183374404907,0.01426620241254568,0.49720072746276855,0.3264993250370026,0.2188148558139801,0.10418615490198135,0.006993172224611044,0.3299941829405725
145,0.5358102560043335,0.3620858728885651,0.21710948050022125,0.10372010171413422,0.014085067249834538,0.5257454514503479,0.35357914566993714,0.2182611793279648,0.10458436608314514,0.008572444133460522,0.33141798954457047
146,0.5052651166915894,0.3435278058052063,0.2014046937227249,0.09645548313856125,0.012943279929459095,0.5528178691864014,0.37847623229026794,0.22273585200309753,0.105563485622406,0.007478567026555538,0.3357779046520591
147,0.5207365810871124,0.35087554454803466,0.21200133860111237,0.1011306256055832,0.012804049625992775,0.5173948049545288,0.33461283445358275,0.231132635474205,0.11074681282043457,0.008164358884096145,0.35004380717873573
148,0.518433952331543,0.34057977199554446,0.2213875323534012,0.10594917088747025,0.012748545221984386,0.5005476653575898,0.3396823287010193,0.20270696580410003,0.09761541336774826,0.006497267633676529,0.3068196468055248
149,0.5026326179504395,0.33387827277183535,0.20893193185329437,0.09987533837556839,0.013234561309218407,0.5043165564537049,0.33696656227111815,0.20927631258964538,0.10082281678915024,0.008325641602277755,0.3184247709810734
150,0.5145193576812744,0.34158310294151306,0.21333165168762208,0.10221321880817413,0.013447105698287488,0.5047471344470977,0.3314474880695343,0.21753128468990326,0.10464657992124557,0.0067873639985918995,0.32896522860974076
151,0.5152914643287658,0.3470865786075592,0.20818067491054534,0.09929065406322479,0.012087333761155606,0.5331311702728272,0.35459914803504944,0.22495245337486267,0.10676715821027756,0.007658395729959011,0.33937800731509926
152,0.5103265464305877,0.3430735170841217,0.20567818880081176,0.09823832362890243,0.012977121025323867,0.5213399410247803,0.366695374250412,0.19153066575527192,0.09286555498838425,0.0071073914878070354,0.2915036122314632
153,0.5086918532848358,0.33778607845306396,0.20895340144634247,0.10014590620994568,0.013640238530933857,0.5328595995903015,0.3678074777126312,0.20444154143333435,0.09857855290174485,0.007828917261213065,0.31084901159629225
154,0.5222063183784484,0.3468877196311951,0.2138230174779892,0.10243465304374695,0.014052928052842617,0.505483877658844,0.33885012865066527,0.20639737844467163,0.09895033091306686,0.008226101100444794,0.3135738104581833
155,0.5232747972011567,0.34961413145065307,0.21139242947101594,0.10112068355083466,0.01401662714779377,0.5149975299835206,0.3543228983879089,0.1983083337545395,0.09539012759923934,0.007617874443531037,0.3013163357973099
156,0.5171401381492615,0.34617230892181394,0.20694496631622314,0.099168661236763,0.014464655332267285,0.5215787768363953,0.345458060503006,0.21731295585632324,0.10381627678871155,0.009005538001656533,0.33013477064669133
157,0.5185641527175904,0.3423498451709747,0.21368800699710847,0.10228564441204072,0.013661248050630093,0.5365916967391968,0.36569735407829285,0.21115763187408448,0.10103130489587783,0.007119039632380008,0.3193079764023423
158,0.5251573026180267,0.3491718113422394,0.21403769552707672,0.1017992377281189,0.013100656308233738,0.5072346687316894,0.34079588651657106,0.20428729057312012,0.09792404472827912,0.007919885963201524,0.31013122126460074
159,0.5102799117565155,0.34143262505531313,0.2035324215888977,0.09763301312923431,0.012981910444796085,0.4914416968822479,0.33210811018943787,0.19418683052062988,0.09391647577285767,0.007331360038369894,0.29543466633185744
160,0.5213918089866638,0.348458468914032,0.20826658308506013,0.09998211413621902,0.012611840851604939,0.5269262194633484,0.3442661464214325,0.2238655686378479,0.1067989557981491,0.008448331616818905,0.33911285605281594
161,0.5179177522659302,0.34136606454849244,0.21281974017620087,0.10134397894144058,0.013359508849680424,0.5068961262702942,0.3378541529178619,0.2047608345746994,0.09834297597408295,0.009532028436660766,0.3126358389854431
162,0.5048894226551056,0.3388195216655731,0.1973673075437546,0.09529905319213867,0.01364771593362093,0.5470283985137939,0.36431722044944764,0.2235182613134384,0.10589413046836853,0.008794166147708893,0.3382065579295158
163,0.5231181979179382,0.34577199816703796,0.21093235313892364,0.10135810673236847,0.01444829422980547,0.5428439378738403,0.35567628741264345,0.22820822298526763,0.10863219201564789,0.008279167860746384,0.34511958286166194
164,0.5275462925434112,0.34928463101387025,0.2128864049911499,0.10188408195972443,0.013101675361394883,0.5472007691860199,0.35934196710586547,0.22751375138759614,0.10942848473787307,0.007611619960516691,0.3445538560859859
165,0.5155593574047088,0.3404848396778107,0.20839352905750275,0.09982449412345887,0.012960314936935901,0.5119307637214661,0.3324222445487976,0.217837393283844,0.10383421033620835,0.007575857639312744,0.32924746125936505
166,0.5138549447059632,0.3419690251350403,0.20401912033557892,0.09752807170152664,0.013246994651854038,0.5537155032157898,0.3809538960456848,0.20698845982551575,0.0998837485909462,0.008315410278737546,0.3151876186951995
167,0.5183958888053894,0.33612690567970277,0.21674565076828003,0.1035044327378273,0.012742993980646133,0.5225077390670776,0.3458790838718414,0.21271152794361115,0.10202740579843521,0.007111186906695366,0.32185012064874174
168,0.506003612279892,0.33316431045532224,0.20324055552482606,0.09800112545490265,0.013098670169711113,0.49874881505966184,0.32984982132911683,0.2017826557159424,0.0970646470785141,0.008070728834718465,0.30691803162917497
169,0.5257017970085144,0.34551942348480225,0.21368860304355622,0.10177039504051208,0.01237044744193554,0.523559319972992,0.35582639575004577,0.20045124590396882,0.09678415507078171,0.006392508652061224,0.30362790962681174
170,0.5189912259578705,0.3432902812957764,0.20638250410556794,0.09900606721639633,0.013049647398293018,0.517967802286148,0.33920407891273496,0.21383473575115203,0.10248689502477645,0.007145968079566955,0.3234675988554954
171,0.4990350782871246,0.32648659944534303,0.20270229279994964,0.09728071987628936,0.011887137219309807,0.5480697154998779,0.3629119336605072,0.22249309718608856,0.10531198829412461,0.007506353314965963,0.3353114387951791
172,0.5076903283596039,0.32769336104393004,0.21069037914276123,0.10090949088335037,0.013219961151480674,0.5243600189685822,0.350365138053894,0.2067468523979187,0.09879050701856613,0.008166899904608727,0.3137042593210936
173,0.5183369755744934,0.33229583501815796,0.2182591289281845,0.10398300588130951,0.013080974481999874,0.5109935164451599,0.3316554009914398,0.2124384254217148,0.10212410390377044,0.007420607097446919,0.32198313642293214
174,0.5041418254375458,0.3284871757030487,0.20475279092788695,0.09843539893627166,0.01193055957555771,0.4631023287773132,0.29327794909477234,0.19968966543674468,0.09659347385168075,0.007477805763483047,0.3037609450519085
175,0.5134282529354095,0.3382496416568756,0.2046399623155594,0.09749988466501236,0.012109458446502686,0.48818144798278806,0.32672563195228577,0.1898462563753128,0.09167333096265792,0.006672560703009367,0.2881921480409801
176,0.502403336763382,0.3299522340297699,0.1994954138994217,0.09593548178672791,0.012586489878594875,0.5092378497123718,0.3210469186306,0.2228304237127304,0.10637032836675644,0.006768583506345749,0.3359693355858326
177,0.5200475692749024,0.3471603035926819,0.2008757323026657,0.09610262364149094,0.01134928036481142,0.5219018816947937,0.3467401504516602,0.20474121868610382,0.09863907545804977,0.008088541682809591,0.31146883582696316
178,0.5199316740036011,0.34491326212882994,0.20123720169067383,0.09683754444122314,0.013080901838839054,0.5218323647975922,0.3364641547203064,0.2183096945285797,0.10378914326429367,0.00772165535017848,0.3298204931430519
179,0.5043151378631592,0.33340023159980775,0.19650317132472991,0.09433725774288178,0.012459023855626583,0.5297173380851745,0.3413194417953491,0.22090491652488708,0.10520586371421814,0.008216087333858013,0.33432686757296326
180,0.5256625175476074,0.3402402222156525,0.21342374682426452,0.102198626101017,0.012782281450927257,0.4952721238136292,0.31854976415634156,0.2066256195306778,0.09863768070936203,0.007398983091115951,0.3126622833311558
181,0.5104623377323151,0.3365189075469971,0.1991395652294159,0.0955336719751358,0.012642467021942138,0.5008261561393738,0.32318641543388366,0.2048911362886429,0.09954415261745453,0.007849977910518646,0.31228526681661606
182,0.5292702913284302,0.3417270302772522,0.2153748244047165,0.10278048366308212,0.012732680141925811,0.5228124260902405,0.327309650182724,0.22672788798809052,0.10894317477941513,0.008061341010034084,0.3437324037775397
183,0.5173474073410034,0.3362362563610077,0.2066884607076645,0.0992425262928009,0.012441329285502433,0.5339269757270813,0.34643822312355044,0.21831929087638854,0.1043587476015091,0.006450300198048353,0.32912833867594604
184,0.5170172929763794,0.3368423402309418,0.20495197772979737,0.09855230152606964,0.012400660663843155,0.5068126261234284,0.3334542214870453,0.19945491552352906,0.0956280618906021,0.008661871775984764,0.3037448491901159
185,0.5251072943210602,0.3447214365005493,0.20468661785125733,0.09831118881702423,0.01268121786415577,0.513609254360199,0.32754690647125245,0.21566841900348663,0.10309383124113083,0.00634238738566637,0.32510463763028385
186,0.5110245883464813,0.334217768907547,0.20093297958374023,0.09623856097459793,0.011642366647720337,0.5134658813476562,0.3422614812850952,0.19682884216308594,0.0949251487851143,0.0061177991330623625,0.2978717900812626
187,0.5047596752643585,0.3239478230476379,0.20425621569156646,0.09836214929819107,0.012115785293281079,0.5217683792114258,0.34281596541404724,0.20597478449344636,0.09856388866901397,0.00670792143791914,0.31124659460037946
188,0.5139245629310608,0.3294605195522308,0.20973817110061646,0.09970411509275437,0.011796762980520726,0.5506643414497375,0.37867916822433473,0.19705210924148558,0.0950486645102501,0.0056898146867752075,0.2977905884385109
189,0.5012028872966766,0.3178933262825012,0.2071082264184952,0.09928649365901947,0.01147230975329876,0.513761568069458,0.32756412625312803,0.21297674775123596,0.10254341065883636,0.00629764050245285,0.32181779891252515
190,0.5023155927658081,0.32431923151016234,0.20045410394668578,0.09614061415195466,0.011366380378603935,0.514316338300705,0.3239182412624359,0.21813694834709169,0.10363364219665527,0.00774479303508997,0.3295153835788369
191,0.5089890837669373,0.329512345790863,0.20127010643482207,0.0966900110244751,0.011803092435002327,0.5387838959693909,0.3492569148540497,0.21700989902019502,0.10346449911594391,0.006329348683357239,0.32680374681949614
192,0.5334819793701172,0.35063445568084717,0.20548231303691863,0.09837935268878936,0.011125882901251317,0.5558334589004517,0.3534229934215546,0.2311173439025879,0.11018051356077194,0.006961747165769338,0.3482596046291292
193,0.49197360277175906,0.31870749592781067,0.19304744601249696,0.09312021434307098,0.01125916950404644,0.5272890567779541,0.36323618292808535,0.18474401533603668,0.0894853338599205,0.006512697972357273,0.28074204716831447
194,0.5029214978218078,0.3236262321472168,0.20012866854667663,0.09623788744211197,0.010814901068806648,0.5141030788421631,0.33672158122062684,0.20023304224014282,0.09629901349544526,0.006784042995423079,0.3033160987310111
195,0.5149965882301331,0.33178295493125914,0.2039522796869278,0.09796609878540039,0.011412321776151656,0.5119983792304993,0.31345675587654115,0.2235577940940857,0.10755201280117035,0.007604094594717026,0.33871390148997305
196,0.5177080631256104,0.3314243495464325,0.20720006227493287,0.0990578517317772,0.012006860598921776,0.5031347751617432,0.32876999378204347,0.19598096013069152,0.09337214678525925,0.008336160331964493,0.2976892672479153
197,0.5241208493709564,0.34153634309768677,0.2025435358285904,0.09690259099006653,0.011759504117071629,0.5363428711891174,0.3390126168727875,0.22165000736713408,0.10649155229330062,0.00701718358322978,0.33515874324366446
198,0.5181995749473571,0.3324909806251526,0.2054332584142685,0.09809054732322693,0.012533002160489559,0.5125222325325012,0.31517245769500735,0.22247497737407684,0.10583239048719406,0.0068346051499247554,0.33514197301119564
199,0.5359144091606141,0.34222893714904784,0.2149833619594574,0.10232102870941162,0.011602145060896874,0.5258247196674347,0.34310226440429686,0.2033733069896698,0.09858712553977966,0.006385510787367821,0.3083459433168173
200,0.5232515275478363,0.3368409931659698,0.2051683098077774,0.09849168956279755,0.011703012138605117,0.5333959341049195,0.3551530301570892,0.19872941970825195,0.09562628418207168,0.006249758880585432,0.30060546277090905
201,0.5226319313049317,0.33356154561042783,0.20889246761798858,0.09965359270572663,0.011719562113285065,0.5262739062309265,0.3422048270702362,0.20587194859981536,0.09836541265249252,0.006709794327616691,0.3109471555799246
202,0.5116133153438568,0.3308049440383911,0.19851908683776856,0.09567779451608657,0.011445893906056881,0.526235568523407,0.3376579165458679,0.21215761303901673,0.1001870334148407,0.007055137865245342,0.31939978431910276
203,0.5069865584373474,0.332855087518692,0.19132612645626068,0.09180619269609451,0.011589656583964825,0.5089379608631134,0.3227327048778534,0.20753278732299804,0.09988296627998353,0.006618355121463537,0.3140341087244451
204,0.5217441439628601,0.33323612809181213,0.20780960023403167,0.09973665028810501,0.01129507701843977,0.5342865109443664,0.3549656391143799,0.19945989847183226,0.09639428853988648,0.006285302992910147,0.30213949000462886
205,0.5199210703372955,0.33090823888778687,0.20845196545124053,0.09967081695795059,0.011922441236674786,0.5216086328029632,0.3294937789440155,0.2134984016418457,0.1027867242693901,0.007857514172792434,0.32414264008402827
206,0.5241913974285126,0.3341639399528503,0.20973921716213226,0.10033470839262008,0.011594129353761673,0.5101384282112121,0.32435410022735595,0.2072879046201706,0.09952318519353867,0.006691950745880604,0.3135030405595899
207,0.5172856092453003,0.33317973613739016,0.20249451100826263,0.09693153649568557,0.012353027239441872,0.517884349822998,0.33707889914512634,0.20006332099437713,0.0968279018998146,0.007904486916959285,0.304795709811151
208,0.4939403414726257,0.3159034788608551,0.1956586331129074,0.09402734339237213,0.011492123641073704,0.5022276997566223,0.3196047008037567,0.20392566323280334,0.09771528095006943,0.006674914993345738,0.3083158591762185
209,0.5175958395004272,0.3342106580734253,0.20268868505954743,0.0967208132147789,0.01117781549692154,0.5144661128520965,0.342697411775589,0.19077000319957732,0.09244692325592041,0.0060275204479694365,0.2892444469034672
210,0.5129994690418244,0.327458930015564,0.20454075336456298,0.09785946011543274,0.011729551292955876,0.5049687623977661,0.32760651111602784,0.19841646850109101,0.09462644457817078,0.006738397385925054,0.29978131046518686
211,0.5126863598823548,0.33300352096557617,0.19744216799736022,0.09481498450040818,0.011781985498964786,0.52159184217453,0.3333049833774567,0.21004288494586945,0.10008146166801453,0.00837648119777441,0.3185008278116584
212,0.5112259685993195,0.3290133237838745,0.2002285897731781,0.09657887667417527,0.011084632575511932,0.5259643435478211,0.3455403745174408,0.20131959319114684,0.09630693048238755,0.007178427651524544,0.3048049513250589
213,0.5059053063392639,0.32705185413360593,0.1967836946249008,0.0946244552731514,0.01103104930371046,0.5061941385269165,0.32026357054710386,0.2088181585073471,0.09922164529561997,0.006363279931247234,0.31440308373421433
214,0.5207719564437866,0.33730648159980775,0.2028713494539261,0.09671221524477006,0.01120947878807783,0.5180046796798706,0.3240754544734955,0.2164772629737854,0.1035611554980278,0.007554318755865097,0.3275927372276783
215,0.5082245528697967,0.3292441129684448,0.19644191563129426,0.09457005262374878,0.011667249538004399,0.5371710896492005,0.3396260738372803,0.220001021027565,0.10559346079826355,0.007902232091873884,0.33349671391770247
216,0.4919727623462677,0.31375601291656496,0.19649378955364227,0.09408897906541824,0.011060485802590846,0.5345943212509155,0.32905768752098086,0.23125419914722442,0.10919302701950073,0.007683823816478252,0.34813104998320343
217,0.5057022631168365,0.32731871008872987,0.19656829833984374,0.09412268549203873,0.01126710083335638,0.5469940781593323,0.36574736833572385,0.20260545313358308,0.09734392315149307,0.005721176229417324,0.30567055251449343
218,0.5134856343269348,0.3377696931362152,0.19368889331817626,0.0929714098572731,0.010537994280457496,0.526878297328949,0.34473130106925964,0.20217027366161347,0.09748956561088562,0.007578638195991516,0.3072384774684906
219,0.4995711505413055,0.3154064118862152,0.2031900852918625,0.09716329723596573,0.011450831033289432,0.5355881214141845,0.34306177496910095,0.21558357477188111,0.10325627624988556,0.006073186825960875,0.32491303784772757
220,0.5016657292842865,0.3244295001029968,0.19557527601718902,0.09374534338712692,0.010521549172699452,0.5103826403617859,0.3276123106479645,0.20401883423328399,0.09783580750226975,0.006654008291661739,0.3085086500272155
221,0.49139769077301027,0.3122922956943512,0.19684228003025056,0.09470738917589187,0.011322169564664364,0.543928074836731,0.3563755989074707,0.20971974432468415,0.1004771575331688,0.0063748168759047985,0.3165717187337578
222,0.519864535331726,0.3452518403530121,0.1926999270915985,0.09252385199069976,0.010017729364335537,0.5211025595664978,0.33495607376098635,0.20840806961059571,0.09987181425094604,0.005822819098830223,0.31410270296037196
223,0.5109588623046875,0.3332577168941498,0.19589249789714813,0.09400210827589035,0.010684079863131047,0.5276114344596863,0.34585356116294863,0.20242717266082763,0.09744430035352707,0.006685402058064937,0.30655687507241963
224,0.5092705130577088,0.3302208185195923,0.19681388437747954,0.09484677314758301,0.010954728350043297,0.5211930990219116,0.33890690207481383,0.20421487987041473,0.09786542356014252,0.005469714011996985,0.3075500174425542
225,0.521630871295929,0.33561484813690184,0.20524561703205108,0.098354172706604,0.011127191409468652,0.54400674700737,0.35535568594932554,0.2111205369234085,0.10086476057767868,0.006676151417195797,0.31866144891828296
226,0.505299425125122,0.32859830260276796,0.19455440938472748,0.0935718297958374,0.010615078918635844,0.5205778360366822,0.34373331665992735,0.19663954973220826,0.09509970247745514,0.0061779551208019255,0.29791720733046534
227,0.4954373002052307,0.3155547618865967,0.19835756421089173,0.0950462505221367,0.0109865453094244,0.49473177790641787,0.31943495869636535,0.19544229209423064,0.09416302889585496,0.0059137893840670586,0.2955191103741527
228,0.5080248594284058,0.32365972399711607,0.2047672003507614,0.09729199558496475,0.010332543961703777,0.5123505353927612,0.3225631654262543,0.2130368322134018,0.1011454775929451,0.0068543808534741405,0.321036690659821
229,0.49269810914993284,0.31997804045677186,0.19053746461868287,0.09112489223480225,0.010760368220508099,0.5347319662570953,0.35371758937835696,0.20202638804912568,0.09768694490194321,0.005033779889345169,0.30474711284041406
230,0.513484799861908,0.33082103729248047,0.2017631322145462,0.09664465487003326,0.010627679340541363,0.53609299659729,0.35289466977119444,0.20536052584648132,0.09779200106859207,0.0065242059528827666,0.30967673286795616
231,0.4982654392719269,0.3218029081821442,0.19426687061786652,0.0934585377573967,0.0105944799259305,0.555636715888977,0.36006104946136475,0.21921469867229462,0.10473130792379379,0.006316925771534443,0.33026293236762283
232,0.5079786300659179,0.3225283920764923,0.20518433153629304,0.09786148816347122,0.01103002466261387,0.5205705761909485,0.34024614095687866,0.20024792850017548,0.09638327658176422,0.007683941163122654,0.30431514624506234
233,0.49530406594276427,0.3174094557762146,0.1958261102437973,0.09403031766414642,0.011067689023911953,0.5177404463291169,0.33953177332878115,0.19946840405464172,0.0955273762345314,0.005787808075547218,0.30078358836472036
234,0.48897488713264464,0.3169763803482056,0.18908123075962066,0.09100658297538758,0.010718840733170509,0.518950617313385,0.34557069540023805,0.19330544173717498,0.09315185248851776,0.005811735056340694,0.29226902928203347
235,0.5036790132522583,0.32914537787437437,0.19290501177310942,0.09244421720504761,0.009854809753596783,0.5116418957710266,0.33785860538482665,0.19380689561367034,0.09336002320051193,0.005801089666783809,0.2929680084809661
236,0.5133248746395112,0.33807345032691954,0.19353776574134826,0.09258216619491577,0.010508297011256218,0.5154924035072327,0.3316596031188965,0.2061491549015045,0.09848573058843613,0.005774773191660643,0.3104096586816013
237,0.5113852679729461,0.33241105675697324,0.1979030430316925,0.0947362869977951,0.010153407603502274,0.5286621809005737,0.33920940160751345,0.21182898581027984,0.10135251879692078,0.0067373750731348995,0.3199188796803355
238,0.5082120835781098,0.32366871237754824,0.20323411822319032,0.09759033173322677,0.011318759433925152,0.5253901839256286,0.3364469826221466,0.2113086313009262,0.10166251361370086,0.005514499545097351,0.31848564445972444
239,0.49909521341323854,0.32570244669914244,0.19054121673107147,0.09202376157045364,0.010305022634565831,0.5141336381435394,0.3342239499092102,0.2004308819770813,0.09637803137302399,0.006718595884740353,0.3035275092348456
240,0.5146914303302765,0.3399062633514404,0.1928955763578415,0.09243152439594268,0.010390834696590901,0.5212730169296265,0.3462213933467865,0.19468903839588164,0.09431541860103607,0.005721159465610981,0.29472561646252865
241,0.4913260996341705,0.31238871812820435,0.19683174192905425,0.09477003663778305,0.010869273543357849,0.48313873410224917,0.30300325751304624,0.2016587495803833,0.09636742770671844,0.006209107115864754,0.3042352844029665
242,0.5014081478118897,0.3265723466873169,0.1931283324956894,0.09226664155721664,0.010635647922754288,0.5287569880485534,0.35485543608665465,0.193887397646904,0.09355470538139343,0.005583763681352138,0.2930258667096496
243,0.49231982231140137,0.3172640860080719,0.19251832365989685,0.09261495620012283,0.010866899974644184,0.5035106420516968,0.32106976509094237,0.2038644552230835,0.09745593965053559,0.006878298707306385,0.30819869358092544
244,0.49813966155052186,0.3225273907184601,0.19326923787593842,0.0929902046918869,0.01062871254980564,0.5146957635879517,0.33120580315589904,0.20613711476325988,0.09842729270458221,0.005215607024729252,0.3097800144925713
245,0.5029847860336304,0.32568868398666384,0.19581497609615325,0.09365576654672622,0.010628652200102806,0.48493492603302,0.3142619550228119,0.19110817611217498,0.09144922941923142,0.005560929793864489,0.28811833532527087
246,0.5011261105537415,0.32474434971809385,0.19440636336803435,0.09355134814977646,0.010135720483958721,0.5185194849967957,0.3432317912578583,0.19644300639629364,0.09389154314994812,0.00563784297555685,0.29597239252179863
247,0.4957811415195465,0.3211859166622162,0.19246603846549987,0.09234919250011445,0.010519235581159591,0.49025997519493103,0.318380868434906,0.1917245239019394,0.09198309928178787,0.006412400584667921,0.2901200237683952
248,0.48953417539596555,0.31550389528274536,0.19217332303524018,0.09207061827182769,0.01018067542463541,0.5092510938644409,0.3324963808059692,0.19777979850769042,0.09465724229812622,0.005971047095954418,0.2984080879017711
249,0.492613422870636,0.3148268938064575,0.19641884565353393,0.09423471987247467,0.009968511573970319,0.4959352672100067,0.314627081155777,0.20303885042667388,0.0973276063799858,0.005530063062906265,0.30589651986956595
250,0.48984606862068175,0.31406397819519044,0.19400498569011687,0.09315734654664994,0.010045486502349377,0.5180000782012939,0.3254003942012787,0.21597618758678436,0.10327419638633728,0.00586994718760252,0.3251203311607242
251,0.4897806763648987,0.31196204423904417,0.19590829014778138,0.09408637583255768,0.010737874545156956,0.5231093287467956,0.3423274278640747,0.20151761472225188,0.09651117026805878,0.007327415980398655,0.3053562009707093
252,0.5002231657505035,0.32542107701301576,0.19234079718589783,0.09244058281183243,0.010850382968783379,0.5341529726982117,0.346001011133194,0.21107761859893798,0.10055723041296005,0.006327334605157375,0.3179621836170554
253,0.49398836493492126,0.3242434024810791,0.18706124722957612,0.08974122107028962,0.010358461178839207,0.5181120872497559,0.33933655023574827,0.19988470375537873,0.09592707306146622,0.005789177678525448,0.3016009544953704
254,0.4998678922653198,0.3291546106338501,0.1877239912748337,0.09061227738857269,0.010022804699838161,0.5304731607437134,0.3531008303165436,0.19844164252281188,0.09500580281019211,0.005979736521840096,0.29942718185484407
255,0.47614355087280275,0.2995909571647644,0.19479784667491912,0.09342550188302993,0.010415908321738243,0.4944343566894531,0.3247602343559265,0.18918599486351012,0.09059751778841019,0.006804428808391094,0.2865879414603114
256,0.5054917454719543,0.3291999638080597,0.19365639984607697,0.09324314147233963,0.01117217969149351,0.5346838116645813,0.3559014558792114,0.19936178028583526,0.09615736901760101,0.005760525120422244,0.3012796744238585
257,0.5023699462413788,0.32823590040206907,0.19222188591957093,0.09219543784856796,0.010099698416888713,0.5164564967155456,0.33948801159858705,0.1976376712322235,0.09524848014116287,0.005329864379018545,0.2982160157524049
258,0.4869480311870575,0.31425969004631044,0.1900562673807144,0.09161621034145355,0.010099266469478608,0.5277433156967163,0.34249001145362856,0.20700353085994722,0.09936765134334564,0.006168466806411743,0.3125396490097046
259,0.5027342855930328,0.3212461471557617,0.20000928938388823,0.09601553976535797,0.010937756672501565,0.5075730919837952,0.31919742822647096,0.209934264421463,0.10086055099964142,0.0070827859453856945,0.3178776013664901
260,0.48051724433898924,0.30502046942710875,0.1929335981607437,0.0928444281220436,0.010957803018391133,0.5298156857490539,0.3402243673801422,0.21436240375041962,0.1007044181227684,0.006283919699490071,0.32135074157267807
261,0.49859378337860105,0.3204076409339905,0.19616977274417877,0.09401433318853378,0.01140777487307787,0.5356354355812073,0.3351545214653015,0.2249278962612152,0.10755468606948852,0.005910126026719809,0.3383927083574235
262,0.5001733779907227,0.3223128080368042,0.19559043645858765,0.09428140372037888,0.010685979016125202,0.52317955493927,0.33662391901016236,0.20859354436397554,0.09990930259227752,0.006417807191610336,0.3149206541478634
263,0.49246603846549986,0.31307449340820315,0.19855241775512694,0.09519238173961639,0.00955638699233532,0.5095938801765442,0.3240139424800873,0.2075684130191803,0.09951834082603454,0.006068414356559515,0.31315516820177436
264,0.4912401795387268,0.31668919920921323,0.1925315737724304,0.09247180223464965,0.010133094526827336,0.5201037406921387,0.3241575360298157,0.2191167801618576,0.10503535717725754,0.006528207845985889,0.33068034518510103
265,0.4975216627120972,0.3242577791213989,0.1908995807170868,0.09170555025339126,0.010396945290267467,0.49478472471237184,0.3124583959579468,0.20387594103813172,0.09796565026044846,0.005620633717626333,0.3074622250162065
266,0.48746457695961,0.31504579186439513,0.1899512827396393,0.09149217754602432,0.009892175905406475,0.5322417199611664,0.33441300988197326,0.22371684908866882,0.10569981783628464,0.005284247640520334,0.3347009145654738
267,0.48224841952323916,0.3093652129173279,0.1905209332704544,0.09162115156650544,0.01010735221207142,0.5166737377643585,0.3413076639175415,0.19572385251522065,0.09419781267642975,0.005757507029920816,0.29567917222157125
268,0.4906044602394104,0.3115247547626495,0.19760852456092834,0.09490979015827179,0.010252984799444675,0.49323925375938416,0.302050518989563,0.21444812417030334,0.10242053717374802,0.005977913551032543,0.3228465748950839
269,0.5032522976398468,0.324706095457077,0.19720999002456666,0.09442012310028076,0.010484157130122185,0.5348798513412476,0.3345359444618225,0.22486126124858857,0.10795300900936126,0.004892765264958143,0.337707035522908
270,0.5021273136138916,0.32255945801734925,0.19866005182266236,0.09531265050172806,0.009582344070076942,0.5181658625602722,0.33399847745895384,0.20617473423480986,0.09882522523403167,0.005744527280330658,0.31074448674917216
271,0.4972972393035889,0.323862761259079,0.19122456312179564,0.0919205904006958,0.010048101283609867,0.5139964640140533,0.33666087985038756,0.19863319098949433,0.09538864195346833,0.004987346194684506,0.2990091791376472
272,0.4756443977355957,0.30635825991630555,0.18568125367164612,0.089743871986866,0.010539524629712105,0.4914346277713776,0.3100228011608124,0.20525228679180146,0.09638528674840927,0.005851232260465622,0.30748880580067633
273,0.49642195701599123,0.32171693444252014,0.19288428127765656,0.09249740391969681,0.010107799433171749,0.5109101235866547,0.33587866425514223,0.19531314373016356,0.09396179616451264,0.005888786725699901,0.29516372662037615
274,0.49385719895362856,0.3179756999015808,0.19465524554252625,0.09309969544410705,0.00983943622559309,0.5105575621128082,0.3207194685935974,0.21299917697906495,0.10187382847070695,0.005529174953699112,0.320402180403471
275,0.4819445490837097,0.3048736572265625,0.1953589826822281,0.09382308274507523,0.010208405368030072,0.47220513224601746,0.3055212914943695,0.18533338010311126,0.08955240249633789,0.005996158253401518,0.2808819408528507
276,0.4989550292491913,0.32330575585365295,0.19406920671463013,0.09308003187179566,0.009883121214807033,0.5010878801345825,0.3204889953136444,0.20223234295845033,0.09671441316604615,0.005983063206076622,0.3049298193305731
