sample_id,best_candidate,true_pattern,generated_pattern,true_m,generated_m,true_n,generated_n,true_tcrease,generated_tcrease,true_tpanel,generated_tpanel,true_W,generated_W,true_creaseE,generated_creaseE,true_panelE,generated_panelE,closed_loop_scaled_mse
miura_00909,4,1.0,1.0,30.0,24.0,9.0,9.0,0.0006866755429655313,0.000912681978661567,0.0020377342589199543,0.0025612576864659786,0.00319901411421597,0.003239337122067809,2230327552.0,1006209344.0,3322925056.0,1940287232.0,0.0002784500829875469
miura_01741,1,1.0,1.0,30.0,36.0,6.0,6.0,0.0009958186419680715,0.0008459198288619518,0.004725967068225145,0.002822477137669921,0.001549572218209505,0.0010009445250034332,4539608576.0,4166988544.0,1269608192.0,2962515968.0,0.0034785899333655834
miura_00354,2,1.0,1.0,36.0,30.0,12.0,12.0,0.0009821929270401597,0.0009652916342020035,0.002351833274587989,0.002596047706902027,0.0015494981780648232,0.0011452073231339455,4593458688.0,4260670976.0,3310966016.0,2431400960.0,0.0022356142289936543
miura_01528,3,1.0,1.0,36.0,36.0,6.0,6.0,0.0009886306943371892,0.0007224665023386478,0.0017933589406311512,0.001963244052603841,0.0025468626990914345,0.002591914962977171,1196248960.0,3336886784.0,1857116288.0,1516108800.0,0.0001807330991141498
miura_00783,7,1.0,1.0,24.0,24.0,9.0,9.0,0.0007628461462445557,0.0009506389615125954,0.004725104197859764,0.0052718291990458965,0.0014556137612089515,0.001774343429133296,4635802624.0,2396883200.0,4806661120.0,4333918720.0,0.0037287860177457333
miura_01641,6,1.0,1.0,36.0,36.0,12.0,12.0,0.0008143646991811693,0.0009786152513697743,0.0030298987403512,0.0037807333283126354,0.002519935369491577,0.00353804137557745,3606641408.0,2919717376.0,2746086400.0,2143840128.0,0.000494263309519738
miura_00197,7,1.0,1.0,30.0,30.0,9.0,9.0,0.0006798289250582457,0.00083714205538854,0.004664244595915079,0.005102517548948526,0.0029113925993442535,0.0029901908710598946,3031994880.0,1635936640.0,3761084928.0,3286052352.0,0.002052903641015291
miura_00466,6,1.0,1.0,36.0,36.0,9.0,9.0,0.0006788476603105664,0.0007001982885412872,0.0040364679880440235,0.005246052052825689,0.002423189114779234,0.0029993571806699038,2795857408.0,3017625344.0,2803736064.0,2108160000.0,0.005707243923097849
miura_00352,2,1.0,1.0,30.0,30.0,6.0,6.0,0.0006397851975634694,0.0006643996457569301,0.004273091908544302,0.005194623488932848,0.002131551969796419,0.0026141763664782047,3280124416.0,3810163968.0,3816280064.0,2971672576.0,0.0014472623588517308
miura_01015,3,1.0,1.0,30.0,24.0,6.0,6.0,0.0005761966458521783,0.0007336055277846754,0.0019871587865054607,0.002598685910925269,0.0030918943230062723,0.002607347210869193,4500191744.0,2246128896.0,2671814400.0,1470585216.0,0.00037894523120485246
miura_01224,7,1.0,1.0,24.0,24.0,9.0,9.0,0.0005029562162235379,0.0005954222287982702,0.0048276446759700775,0.004835465457290411,0.002313092350959778,0.0022917455062270164,2134468224.0,1576095232.0,3446258688.0,3383188224.0,0.007283114828169346
miura_00433,5,1.0,1.0,24.0,24.0,9.0,9.0,0.0006316581275314093,0.0005899620009586215,0.0023959758691489697,0.003107578493654728,0.0013839334715157747,0.0021528603974729776,1325227648.0,2306791424.0,1446291712.0,1100006144.0,0.00018252621521241963
miura_00101,1,1.0,1.0,36.0,36.0,12.0,12.0,0.0006327475421130657,0.0008121843566186726,0.0020438076462596655,0.001517500844784081,0.0028791604563593864,0.0029026505071669817,2779797760.0,1261250176.0,1575258240.0,2377181952.0,0.00026613895897753537
miura_01655,4,1.0,1.0,36.0,36.0,12.0,12.0,0.000650957808829844,0.0009298593504354358,0.0013558815699070692,0.0022913783323019743,0.0010731240035966039,0.0030109037179499865,3215266816.0,3243697920.0,2570276096.0,1291930496.0,0.00037251439061947167
miura_00394,4,1.0,1.0,24.0,24.0,9.0,9.0,0.000820950954221189,0.0009023543680086732,0.00458410894498229,0.003072545165196061,0.003061524126678705,0.0014376338804140687,4524217344.0,1494450048.0,1295585536.0,2213466112.0,0.001271642162464559
miura_01939,4,1.0,1.0,24.0,30.0,6.0,6.0,0.0009286241256631911,0.0009625514503568411,0.003859329968690872,0.004132191650569439,0.0013292778749018908,0.0020613824017345905,1182153472.0,1167705344.0,1039822144.0,1348275200.0,0.0011001505190506577
miura_00221,1,1.0,1.0,30.0,30.0,12.0,12.0,0.000650990114081651,0.0005728426622226834,0.001341747003607452,0.001149433315731585,0.0028658495284616947,0.0030312729068100452,2200642304.0,3474365696.0,4065815808.0,4408777216.0,0.00033309089485555887
miura_00990,5,1.0,1.0,24.0,30.0,6.0,6.0,0.0008881304529495537,0.000970821303781122,0.004791873041540384,0.004794841166585684,0.00263966410420835,0.0033970847725868225,3204588544.0,2566333184.0,2285556480.0,2885722112.0,0.0016866939840838313
miura_01127,4,1.0,1.0,24.0,24.0,9.0,9.0,0.0006741700926795602,0.0007749472861178219,0.002121119061484933,0.0018272021552547812,0.0024033132940530777,0.001453059259802103,2703188224.0,1006209344.0,3101486080.0,3273511680.0,0.00037639992660842836
miura_01052,5,1.0,1.0,36.0,36.0,12.0,12.0,0.0009288438013754785,0.0009276422788389027,0.003564685583114624,0.005295390263199806,0.00167295360006392,0.0029797896277159452,1925011328.0,3302557696.0,4008573184.0,2435845120.0,0.0010638170642778277
miura_01978,1,1.0,1.0,30.0,24.0,12.0,12.0,0.0008447473519481719,0.0009748674929141998,0.0026495640631765127,0.003567207371816039,0.0024660758208483458,0.0031037579756230116,4129528576.0,3957078272.0,2977424384.0,1590357632.0,0.0002175323461415246
miura_00857,3,1.0,1.0,30.0,36.0,12.0,12.0,0.0005758542683906853,0.0008832816383801401,0.0034551650751382113,0.005147184710949659,0.0013417303562164307,0.003846739884465933,4389957632.0,2759197696.0,3747856128.0,3014367744.0,0.001297995331697166
miura_00609,5,1.0,1.0,30.0,36.0,12.0,12.0,0.0008845995762385428,0.0009200081694871187,0.00396962882950902,0.003199336351826787,0.003750524716451764,0.003583833109587431,4838214144.0,3484972544.0,1531612928.0,2520591616.0,0.0006859753630124032
miura_01257,6,1.0,1.0,30.0,30.0,9.0,9.0,0.0008237804868258536,0.0006748871528543532,0.005999229848384857,0.005311388056725264,0.0038815198931843042,0.002459579147398472,1938436224.0,2311660800.0,3230984704.0,3246323200.0,0.00114033417776227
miura_01519,4,1.0,1.0,30.0,24.0,12.0,12.0,0.0007176184444688261,0.0009228485869243741,0.0034164562821388245,0.0040097832679748535,0.0038979288656264544,0.0037904924247413874,4724644864.0,2599680768.0,3900068608.0,2245690112.0,0.0006260321824811399
miura_00743,6,1.0,1.0,36.0,30.0,9.0,9.0,0.000598049140535295,0.000600476108957082,0.0025220143143087626,0.0033044423907995224,0.0028755399398505688,0.0022214942146092653,3442608896.0,3239249920.0,3638153216.0,1905460736.0,0.0015822265995666385
miura_01614,1,1.0,1.0,24.0,24.0,6.0,6.0,0.000576393271330744,0.0006206093821674585,0.002104521496221423,0.002581460867077112,0.003271490801125765,0.0035477986093610525,3745836800.0,3195714816.0,2062680576.0,1749216000.0,0.002000220585614443
miura_00954,5,1.0,1.0,24.0,24.0,6.0,6.0,0.0009463346796110272,0.000758596695959568,0.0058472780510783195,0.005994380451738834,0.0019250293262302876,0.0022882623597979546,2278061312.0,4997448704.0,3112993024.0,3239194880.0,0.0018237237818539143
miura_00950,5,1.0,1.0,36.0,36.0,12.0,12.0,0.000610656919889152,0.0007507145637646317,0.0049196407198905945,0.005510697606950998,0.003013996407389641,0.0034752036444842815,3167493376.0,1812767360.0,4493667328.0,3895345152.0,0.006618650630116463
miura_01637,5,1.0,1.0,36.0,30.0,6.0,6.0,0.0005327803082764149,0.0006018746644258499,0.0011040323879569769,0.0017427944112569094,0.0017737679881975055,0.0021254061721265316,2107337472.0,2134067456.0,3037783552.0,1233183104.0,0.00026633869856595993
miura_00116,3,1.0,1.0,24.0,24.0,9.0,9.0,0.0005179897416383028,0.0007247207686305046,0.0037219759542495012,0.0036986363120377064,0.003598789218813181,0.003305491991341114,4449307648.0,1546999296.0,3342650880.0,3471120128.0,0.0018524203915148973
miura_00622,6,1.0,1.0,30.0,36.0,12.0,12.0,0.0008260561735369265,0.0009732673643156886,0.004193480592221022,0.003827675012871623,0.001072984072379768,0.0013052233261987567,4110313216.0,2321963008.0,2833242880.0,4191600640.0,0.004729549866169691
miura_00840,6,1.0,1.0,24.0,24.0,6.0,6.0,0.0006509836530312896,0.0008852534228935838,0.00419569993391633,0.004748356528580189,0.0028990197461098433,0.0035620685666799545,3366675200.0,1518003200.0,2873584640.0,2557648640.0,0.0012335574720054865
miura_01789,1,1.0,1.0,36.0,36.0,12.0,12.0,0.0009389828774146736,0.0008752377470955253,0.004686426371335983,0.00575221749022603,0.0017629323992878199,0.002759067341685295,1799431296.0,2935101952.0,3095596800.0,2576855808.0,0.002394935581833124
miura_01955,6,1.0,1.0,24.0,24.0,12.0,12.0,0.0006168424733914435,0.0009993299609050155,0.002589853247627616,0.004011242184787989,0.0012179171899333596,0.003187368856742978,4551100416.0,2675373056.0,1984035072.0,1308870912.0,0.0001886289392132312
miura_01979,2,1.0,1.0,30.0,30.0,6.0,6.0,0.0008289397228509188,0.0008602901361882687,0.00448527280241251,0.0033251862041652203,0.0032819921616464853,0.001545234234072268,4753927680.0,1988487680.0,1565670016.0,2145886208.0,0.0012583660427480936
miura_00464,5,1.0,1.0,30.0,24.0,6.0,6.0,0.0006192517466843128,0.0008355017052963376,0.00222760159522295,0.002763616619631648,0.002263316186144948,0.0020365065429359674,2421837568.0,1006209344.0,2907590144.0,1863611136.0,0.0011626549530774355
miura_01573,6,1.0,1.0,24.0,24.0,6.0,6.0,0.0008619081345386803,0.0008881046669557691,0.003447819035500288,0.003346018260344863,0.0035401745699346066,0.003174696583300829,2137791872.0,1671662976.0,3147776512.0,3164904960.0,0.0007592361653223634
miura_00875,4,1.0,1.0,30.0,24.0,9.0,9.0,0.0005177939892746508,0.0005981306894682348,0.004551391117274761,0.004954792559146881,0.0035748793743550777,0.0027645814698189497,3056054272.0,1973453440.0,3434581760.0,2552413184.0,0.0035322571638971567
miura_01304,5,1.0,1.0,30.0,36.0,9.0,9.0,0.0005562963197007775,0.0005637293215841055,0.0024386390578001738,0.0030506558250635862,0.002141660777851939,0.003416649531573057,1008128640.0,1057737280.0,1434336768.0,1108781184.0,0.00039702546200715005
miura_00894,1,1.0,1.0,24.0,24.0,12.0,12.0,0.0006671043229289353,0.0006375738303177059,0.001833031652495265,0.0021616602316498756,0.0012638664338737726,0.002918637590482831,1190882304.0,3037850112.0,1072730624.0,1002466624.0,0.0003608994302339852
miura_01482,4,1.0,1.0,36.0,30.0,12.0,12.0,0.0007489512790925801,0.00074726965976879,0.0010646061273291707,0.0010871615959331393,0.002764778910204768,0.003274432849138975,2795276800.0,4381057536.0,3125132288.0,1982344704.0,0.000506520620547235
miura_01674,6,1.0,1.0,36.0,36.0,12.0,12.0,0.0007795001729391515,0.000950755609665066,0.0013046931708231568,0.002108105691149831,0.0013407866936177015,0.002883048728108406,3352568576.0,4043595264.0,3476141312.0,1793815296.0,0.000717346731107682
miura_00355,6,1.0,1.0,36.0,36.0,9.0,9.0,0.0008846037089824677,0.0008043941925279796,0.005947615951299667,0.005572373513132334,0.001960515044629574,0.0015911487862467766,1766407936.0,1891411456.0,3736822528.0,3589859584.0,0.006037951912730932
miura_00995,5,1.0,1.0,30.0,30.0,6.0,6.0,0.0009244483080692589,0.0008010404999367893,0.005330491345375776,0.004020002204924822,0.002812000922858715,0.001608257764019072,2940744960.0,2412680448.0,3498553856.0,4760762880.0,0.000761810049880296
miura_01810,0,1.0,1.0,30.0,36.0,12.0,12.0,0.0007042606011964381,0.0008519830298610032,0.004717984702438116,0.005865549203008413,0.0014954798389226198,0.0029915759805589914,4765974016.0,3960968960.0,3085497344.0,2877064960.0,0.002356678945943713
miura_00079,5,1.0,1.0,24.0,36.0,9.0,9.0,0.0009540278697386384,0.0007967251003719866,0.0020917984656989574,0.0017053752671927214,0.001699990127235651,0.0017548028845340014,3021860096.0,3916839168.0,2876365056.0,4996423680.0,0.001441416796296835
miura_01065,6,1.0,1.0,24.0,24.0,9.0,9.0,0.0006275457562878728,0.0006983939674682915,0.0043122293427586555,0.004425874445587397,0.003062285715714097,0.0031581874936819077,1766815872.0,1328352512.0,3605238528.0,3549732864.0,0.0015858685364946723
miura_00033,3,1.0,1.0,24.0,30.0,9.0,9.0,0.0009317939402535558,0.0008227566140703857,0.0019335399847477674,0.0027146833017468452,0.0014879791997373104,0.00360688054934144,1362140416.0,4088705792.0,3663047936.0,2995582720.0,0.000239647037233226
miura_00908,7,1.0,1.0,24.0,24.0,6.0,6.0,0.0007464298978447914,0.0007650607149116695,0.0016621886752545834,0.0017193154199048877,0.002595055615529418,0.0019292214419692755,1774453760.0,1016681664.0,2457640448.0,2279916800.0,0.0006130752735771239
miura_01513,5,1.0,1.0,36.0,36.0,6.0,6.0,0.0006161491619423032,0.0006513150874525309,0.004515423439443111,0.005666506011039019,0.0013083938974887133,0.002247229916974902,3541429760.0,4537316352.0,2043395968.0,1674965632.0,0.0003239864599891007
miura_01496,7,1.0,1.0,24.0,24.0,6.0,6.0,0.0009391607018187642,0.0008867070428095758,0.00556101743131876,0.005492653697729111,0.001536833238787949,0.0012492332607507706,1944735232.0,1941445248.0,4582476288.0,4447023616.0,0.0038551592733711004
miura_00351,0,1.0,1.0,24.0,30.0,6.0,9.0,0.0007286832551471889,0.0006255098269321024,0.0010479375487193465,0.0014929891331121325,0.0018242541700601578,0.002118883188813925,3241529600.0,4540188160.0,2384092160.0,1230199936.0,0.0008308032993227243
miura_00164,4,1.0,1.0,24.0,24.0,12.0,12.0,0.0008599971770308912,0.0009729056037031114,0.002959046047180891,0.0034745419397950172,0.002238457091152668,0.003154435660690069,3389630464.0,3373059328.0,2899029248.0,2159936000.0,0.00033237686147913337
miura_00204,2,1.0,1.0,36.0,36.0,9.0,9.0,0.0007815492572262883,0.000705122307408601,0.0036773034371435642,0.003177270060405135,0.0015028015477582812,0.0010009445250034332,4496537088.0,3504572928.0,1000512832.0,1273925376.0,0.003480505896732211
miura_00821,2,1.0,1.0,36.0,36.0,6.0,6.0,0.0008586825570091605,0.0009542244370095432,0.0010720031568780541,0.0010920403292402625,0.002544599585235119,0.0029599040281027555,4537409024.0,3375538176.0,1388002944.0,1105391744.0,0.0008528789039701223
miura_00282,6,1.0,1.0,30.0,24.0,6.0,6.0,0.0005261434125714004,0.0007451795390807092,0.0019813065882772207,0.003167020855471492,0.002343967091292143,0.0031815161928534508,3332627712.0,1969103488.0,2953126656.0,1451250304.0,0.0014098170213401318
miura_00927,4,1.0,1.0,30.0,30.0,12.0,12.0,0.000672706461045891,0.0008067272719927132,0.00408680085092783,0.004897934850305319,0.0023093423806130886,0.0032394726295024157,1406897280.0,1006209344.0,1979937024.0,1794979200.0,0.0051496862433850765
miura_01875,5,1.0,1.0,24.0,30.0,9.0,9.0,0.0006117238663136959,0.0006935971905477345,0.004555719904601574,0.004590841941535473,0.001564749632962048,0.0024834952782839537,2761059584.0,2202424320.0,3598032128.0,4739172352.0,0.0005178863648325205
miura_00375,3,1.0,1.0,36.0,36.0,9.0,9.0,0.0008782412623986602,0.0007464861264452338,0.0054664346389472485,0.005922279786318541,0.0016404284397140145,0.0013654084177687764,3746238464.0,4971819008.0,4808542720.0,3843193600.0,0.002655819756910205
miura_01966,6,1.0,1.0,30.0,30.0,9.0,9.0,0.000834785052575171,0.0008549538324587047,0.0027565001510083675,0.0029906220734119415,0.0026109947357326746,0.002664073370397091,4796139008.0,4676794368.0,3203183360.0,2770315776.0,0.0005228101508691907
miura_00863,6,1.0,1.0,24.0,24.0,6.0,6.0,0.0009052260429598391,0.0009021245059557259,0.003405785420909524,0.0035271651577204466,0.003517520148307085,0.003560454584658146,2381528320.0,2457687296.0,2780705536.0,2617703680.0,0.0005698821623809636
miura_00992,3,1.0,1.0,24.0,24.0,6.0,6.0,0.0005654309061355889,0.0008100542472675443,0.005923339631408453,0.005838018376380205,0.0011450710007920861,0.0014526060549542308,3614540544.0,1492295808.0,3958986496.0,4441955328.0,0.007759429980069399
miura_00598,2,1.0,1.0,24.0,24.0,6.0,6.0,0.0009660808718763292,0.0009338925592601299,0.0023421766236424446,0.002564240712672472,0.001590682310052216,0.0019123966339975595,3147588608.0,4382549504.0,2831120128.0,2459411456.0,0.0013183832634240389
miura_01577,0,1.0,1.0,30.0,30.0,12.0,12.0,0.0009059165604412556,0.0009943949989974499,0.0015664056409150362,0.001392615376971662,0.0013139357324689627,0.001252932008355856,2806222848.0,2226755072.0,1069117952.0,1002466624.0,0.0020040313247591257
miura_00219,3,1.0,1.0,36.0,36.0,9.0,9.0,0.0007375572458840907,0.0006821456481702626,0.005010621622204781,0.004724720027297735,0.002443034667521715,0.0018653797451406717,2749683456.0,2302264576.0,1804993280.0,2074654208.0,0.0061861854046583176
miura_01931,5,1.0,1.0,36.0,36.0,9.0,9.0,0.0006465079495683312,0.0005602267920039594,0.004647132474929094,0.005120128858834505,0.0036756787449121475,0.0031384958419948816,3064859392.0,4140804096.0,3576630784.0,2885719808.0,0.0029512098990380764
miura_01963,3,1.0,1.0,30.0,36.0,9.0,12.0,0.0008115373202599585,0.0008055039797909558,0.00123569555580616,0.0011947714956477284,0.003493929049000144,0.0032771506812423468,2485201664.0,1711952768.0,3654914048.0,3785000704.0,0.0005109308985993266
miura_00630,7,1.0,1.0,24.0,24.0,12.0,12.0,0.000511260936036706,0.0005672029219567776,0.00484237028285861,0.004492766689509153,0.0030457584653049707,0.0027585162315517664,2685342720.0,1807106304.0,3474162432.0,3986177792.0,0.0030686294194310904
miura_01275,2,1.0,1.0,30.0,24.0,6.0,6.0,0.0007389980019070208,0.0005162352463230491,0.005716185085475445,0.005738831125199795,0.0025199956726282835,0.0011444237316027284,1796739968.0,3216628736.0,4800203776.0,3368598784.0,0.003992691170424223
miura_00708,1,1.0,1.0,24.0,24.0,12.0,12.0,0.0007603130070492625,0.0009993299609050155,0.0010974863544106483,0.001000364194624126,0.0023668422363698483,0.0022361804731190205,4040384512.0,1651113344.0,1185867520.0,1406905216.0,0.0013248593313619494
miura_00060,4,1.0,1.0,36.0,36.0,9.0,9.0,0.0009588032262399793,0.0008165080798789859,0.005900559946894646,0.005016034469008446,0.0015002819709479809,0.0010612322948873043,3669629696.0,3790751488.0,1136821376.0,1678774016.0,0.020106198266148567
miura_00298,7,1.0,1.0,30.0,36.0,6.0,6.0,0.0008527454920113087,0.0009099146700464189,0.0030510297510772943,0.0031200044322758913,0.0011329392436891794,0.0014854219043627381,4628899328.0,4395265024.0,1200167680.0,1427520768.0,0.0010026630479842424
miura_01161,3,1.0,1.0,30.0,36.0,12.0,12.0,0.0008258971502073109,0.0009403873700648546,0.0011620239820331335,0.001174657023511827,0.00136860110796988,0.0023940331302583218,3514855936.0,3634053376.0,2598289920.0,2859087616.0,0.0011316485470160842
miura_00074,5,1.0,1.0,30.0,30.0,6.0,6.0,0.000831982062663883,0.0008696838049218059,0.0022021858021616936,0.002809105673804879,0.0016532524023205042,0.002380664460361004,2456844544.0,3144557312.0,3186091264.0,2378340352.0,0.00018895146786235273
miura_00163,4,1.0,1.0,36.0,30.0,6.0,6.0,0.0005534386145882308,0.0005381131777539849,0.0022564169485121965,0.002775127300992608,0.0033831826876848936,0.0031464293133467436,1034587264.0,1491949952.0,4739133440.0,3560919040.0,0.0036756352055817842
miura_01317,5,1.0,1.0,30.0,30.0,12.0,12.0,0.0008923832792788744,0.0009018167038448155,0.0039605204947292805,0.003235230688005686,0.001986896153539419,0.0012976053403690457,4760563712.0,2966417408.0,2048033792.0,2687085568.0,0.002158625517040491
miura_01549,7,1.0,1.0,24.0,36.0,12.0,12.0,0.0007739324937574565,0.0009381691343151033,0.005958880763500929,0.005214590113610029,0.002054669428616762,0.002821732545271516,4520492544.0,2296548864.0,1813435648.0,3056878592.0,0.003819574136286974
miura_00550,1,1.0,1.0,30.0,30.0,6.0,6.0,0.0009696680936031044,0.0008899742388166487,0.004138435702770948,0.0032548296730965376,0.0038394059520214796,0.002025995636358857,4103891712.0,2780711936.0,2833376256.0,3450833920.0,0.0006239321082830429
miura_01993,3,1.0,1.0,30.0,36.0,9.0,9.0,0.0007191168842837214,0.0008908601012080908,0.003972082398831844,0.004902037791907787,0.0010348469950258732,0.0018048222409561276,2631096832.0,1841449984.0,2000644864.0,2164009216.0,0.007380238268524408
miura_01054,0,1.0,1.0,36.0,30.0,9.0,9.0,0.000963016354944557,0.0007590340101160109,0.001768796006217599,0.0020509909372776747,0.0029809914994984865,0.001884443685412407,1274554880.0,1928379520.0,4045229568.0,2230380032.0,0.00033025388256646693
miura_01523,2,1.0,1.0,30.0,36.0,6.0,6.0,0.0008085167501121759,0.0009449400240555406,0.003247912973165512,0.004242349416017532,0.0013553703902289271,0.002820383757352829,4520665600.0,4912327680.0,2287486208.0,2080322176.0,0.00028851721435785294
miura_00046,5,1.0,1.0,36.0,36.0,12.0,12.0,0.0006611418793909252,0.0008781847427599132,0.005176155362278223,0.004684732295572758,0.0037763819564133883,0.003191218012943864,4268679168.0,1390518016.0,1437046016.0,1623099520.0,0.0008247579098679125
miura_01408,7,1.0,1.0,24.0,24.0,9.0,9.0,0.0009303106926381588,0.0007806654903106391,0.0033925699535757303,0.0036116992123425007,0.002269013784825802,0.002317611128091812,1100492800.0,1858677120.0,3405639680.0,3230588416.0,0.003518971148878336
miura_01102,5,1.0,1.0,24.0,30.0,9.0,9.0,0.0008069034083746374,0.0006519401213154197,0.003174741752445698,0.0034746963065117598,0.0018653047736734152,0.0025092139840126038,1037531584.0,2031880064.0,1171583360.0,1296538112.0,0.0004079541249666363
miura_00430,6,1.0,1.0,36.0,36.0,6.0,6.0,0.0008751032291911542,0.0009333966299891472,0.003975753206759691,0.005195661447942257,0.0022738194093108177,0.0036159218288958073,1891333376.0,2434898176.0,4761364992.0,3679408384.0,0.0006352603086270392
miura_01342,3,1.0,1.0,30.0,36.0,9.0,9.0,0.0007969092112034559,0.0006291660247370601,0.002363970736041665,0.0016553360037505627,0.002497552428394556,0.0012939200969412923,1496373632.0,1359524352.0,1094407552.0,1865865600.0,0.00038550974568352103
miura_00077,2,1.0,1.0,30.0,36.0,9.0,9.0,0.000997460330836475,0.0008668088703416288,0.0028024697676301003,0.0025846045464277267,0.0015999426832422614,0.0015155302826315165,1536474624.0,1752623360.0,1974467456.0,2664305152.0,0.000924132124055177
miura_01917,3,1.0,1.0,36.0,36.0,9.0,9.0,0.0009138056193478405,0.0009270443115383387,0.0038874803576618433,0.0049439393915236,0.00155925122089684,0.0018813393544405699,3451554560.0,3696886272.0,1741137408.0,1484911744.0,0.010125945322215557
miura_01910,6,1.0,1.0,36.0,36.0,9.0,9.0,0.0009812512435019016,0.000810531317256391,0.0032037643250077963,0.00285696005448699,0.003353502368554473,0.0019916235469281673,4026338304.0,4649043456.0,4646287360.0,4465180160.0,0.0014534718357026577
miura_01594,7,1.0,1.0,36.0,36.0,12.0,12.0,0.0006368425092659891,0.000797666551079601,0.004807145334780216,0.005786726716905832,0.002613939344882965,0.0034902452025562525,3852137984.0,2580014336.0,2403781120.0,1925411584.0,0.0018437999533489347
miura_00473,2,1.0,1.0,36.0,36.0,6.0,6.0,0.0008567004697397351,0.000832852441817522,0.005817256402224302,0.00477822870016098,0.0036377659998834133,0.0023787016980350018,3123034112.0,2152011008.0,2983720448.0,3688889088.0,0.0003075622080359608
miura_01140,3,1.0,1.0,30.0,30.0,6.0,6.0,0.0009250123985111713,0.0008297066669911146,0.005318382754921913,0.0054106381721794605,0.003902596654370427,0.003638551803305745,2067896576.0,2753817344.0,3422885888.0,3251874560.0,0.0005791924777440727
miura_01935,6,1.0,1.0,36.0,36.0,6.0,6.0,0.0008487990708090365,0.000624455395154655,0.0018405889859423041,0.0013945122482255101,0.002669878536835313,0.0018699892098084092,2329887232.0,4015273216.0,1004809920.0,1510086784.0,0.0005510314949788153
miura_00820,1,1.0,1.0,36.0,36.0,12.0,12.0,0.0009638238116167486,0.0009509892552159727,0.0015659896889701486,0.0019545848481357098,0.0027529248036444187,0.003568012733012438,1899452544.0,2693216768.0,4836647936.0,3527587072.0,0.0007309149368666112
miura_00031,7,1.0,1.0,24.0,24.0,9.0,9.0,0.0005393162718974054,0.0005526366294361651,0.002051729243248701,0.0024753676261752844,0.0013891961425542831,0.002154877409338951,2904807168.0,3752259584.0,1230036352.0,1096009216.0,0.0003180279745720327
miura_01092,0,1.0,1.0,36.0,24.0,6.0,6.0,0.000544475857168436,0.0007927685510367155,0.0021932197269052267,0.0028848317451775074,0.0032009179703891277,0.002149139763787389,3301400064.0,1006209344.0,4008627200.0,1908862848.0,0.003037982154637575
miura_00928,2,1.0,1.0,24.0,30.0,12.0,12.0,0.0007655868539586663,0.0005541586433537304,0.0018746561836451292,0.001000364194624126,0.0038599867839366198,0.0036180762108415365,2032195584.0,4085555456.0,1013056192.0,2317978368.0,0.0004573599435389042
miura_01649,4,1.0,1.0,36.0,36.0,12.0,12.0,0.0009328184532932937,0.0008971858769655228,0.001644811942242086,0.0011430938029661775,0.003573799505829811,0.0018769977614283562,3348199168.0,2006789760.0,2500207616.0,3410563584.0,0.0005229967064224184
miura_00804,2,1.0,1.0,24.0,36.0,12.0,12.0,0.0006441473378799856,0.000879720610100776,0.004324712324887514,0.0038540386594831944,0.0012806396698579192,0.002335350029170513,1990457472.0,1006209344.0,1181805696.0,2469520896.0,0.0017727570375427604
miura_01242,6,1.0,1.0,24.0,24.0,12.0,12.0,0.0009468411444686353,0.0009754460770636797,0.0037532912101596594,0.0043251123279333115,0.00256457575596869,0.003235848620533943,3460658432.0,4266930432.0,3195858944.0,2397488128.0,0.0005667757359333336
miura_01225,6,1.0,1.0,36.0,36.0,6.0,6.0,0.000874533609021455,0.0008295596926473081,0.0011876210337504745,0.001000364194624126,0.003016124479472637,0.0015431109350174665,4893813760.0,2992840704.0,4646345728.0,4928790016.0,0.0006332026096060872
miura_01551,1,1.0,1.0,30.0,36.0,9.0,9.0,0.0006219205097295344,0.0007736693951301277,0.004207633901387453,0.0034091053530573845,0.0016728449845686555,0.0014513581991195679,4567889920.0,1518024320.0,2344335616.0,4022887168.0,0.004913072567433119
miura_01568,3,1.0,1.0,30.0,36.0,9.0,9.0,0.000645599327981472,0.0005363925010897219,0.004299856256693602,0.005361934192478657,0.0015074806287884712,0.003069165162742138,1389873920.0,3862456064.0,3377500416.0,3385634560.0,0.0016057825414463878
miura_01322,3,1.0,1.0,30.0,36.0,12.0,12.0,0.0007023259531706572,0.0007639715331606567,0.0013768121134489775,0.001058519701473415,0.0025528219994157553,0.002977450378239155,3306035200.0,2628539392.0,2794822656.0,3884772864.0,0.0002753169392235577
miura_01574,4,1.0,1.0,36.0,36.0,12.0,12.0,0.0006553921266458929,0.0007906227838248014,0.002253161510452628,0.00267439684830606,0.0025536962784826756,0.0037081819027662277,2512427776.0,2089224960.0,2873140992.0,2234998272.0,0.0002205341588705778
miura_00045,0,1.0,1.0,36.0,36.0,12.0,12.0,0.0008903614361770451,0.0009222294320352376,0.0024406411685049534,0.0033406196162104607,0.0015802988782525063,0.00266102678142488,2646374144.0,4016623616.0,3842014208.0,2670717696.0,0.0008579625864513218
miura_01165,7,1.0,1.0,24.0,24.0,6.0,6.0,0.0005719990585930645,0.0005954844527877867,0.005339186172932386,0.005994380451738834,0.0017476310022175312,0.0027519005816429853,2820518912.0,3800604160.0,3366589440.0,3320282880.0,0.004315364174544811
